"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
8.452734032E0,-1.017457098E-1,1.516006827E0,9.571403265E-2
8.454735365E0,-7.425678521E-2,1.527002454E0,9.204884619E-2
8.456736698E0,-5.165476725E-2,1.517839432E0,9.693576396E-2
8.458738064E0,-4.127005860E-2,1.503178716E0,9.327057004E-2
8.460739397E0,-3.455053642E-2,1.472635508E0,9.388143569E-2
8.462741430E0,-2.660928853E-2,1.453087807E0,9.937922657E-2
8.464742796E0,-1.866804063E-2,1.451255083E0,1.030444205E-1
8.466744129E0,2.101376420E-3,1.429264069E0,1.103747934E-1
8.468745462E0,5.155702587E-3,1.424987912E0,1.177051738E-1
8.470746828E0,2.470339090E-2,1.415214062E0,1.305333525E-1
8.472748161E0,2.714684978E-2,1.403607607E0,1.305333525E-1
8.474749894E0,2.897944674E-2,1.388336062E0,1.323659569E-1
8.476751260E0,2.959031239E-2,1.372453451E0,1.384745985E-1
8.478752593E0,3.447723389E-2,1.370010138E0,1.403071880E-1
8.480753393E0,3.936415538E-2,1.369399190E0,1.427506506E-1
8.482754759E0,5.646838248E-2,1.384670854E0,1.494701654E-1
8.484756092E0,6.563135982E-2,1.398720741E0,1.543571055E-1
8.486757425E0,8.273559064E-2,1.416435838E0,1.525245011E-1
8.488758791E0,1.096136644E-1,1.453087807E0,1.610766202E-1
8.490760124E0,1.193875074E-1,1.451866031E0,1.622983366E-1
8.492761457E0,1.193875074E-1,1.456752896E0,1.622983366E-1
8.494762657E0,1.218309626E-1,1.454309464E0,1.574114263E-1
8.496763990E0,1.285504699E-1,1.457363725E0,1.574114263E-1
8.498765323E0,1.199983656E-1,1.456142068E0,1.568005532E-1
8.500766689E0,1.096136644E-1,1.457974672E0,1.561896950E-1
8.502768322E0,1.090027913E-1,1.451255083E0,1.549679637E-1
8.504769388E0,1.028941423E-1,1.469581127E0,1.586331427E-1
8.506771054E0,1.132788509E-1,1.486074448E0,1.549679637E-1
8.508772387E0,1.199983656E-1,1.495848417E0,1.537462324E-1
8.510773720E0,1.248852909E-1,1.525780797E0,1.476375759E-1
8.512775053E0,1.340482682E-1,1.550826192E0,1.439723819E-1
8.514776386E0,1.413786411E-1,1.551437020E0,1.427506506E-1
8.516777752E0,1.535959691E-1,1.556934834E0,1.445832551E-1
8.518779085E0,1.658132672E-1,1.559989095E0,1.360311359E-1
8.520780418E0,1.792522967E-1,1.586256385E0,1.287007630E-1
8.522781084E0,2.049086243E-1,1.637569070E0,1.134291217E-1
8.524782417E0,2.189585418E-1,1.653451562E0,1.158725843E-1
8.526783750E0,2.311758399E-1,1.660171032E0,1.164834499E-1
8.528785116E0,2.183476686E-1,1.645510197E0,1.122073904E-1
8.530786449E0,2.134607583E-1,1.646121264E0,1.109856665E-1
8.532787782E0,2.146824747E-1,1.641234279E0,9.937922657E-2
8.534788748E0,2.238454521E-1,1.641845107E0,9.876835346E-2
8.536790081E0,2.220128626E-1,1.646732092E0,9.388143569E-2
8.538791414E0,2.311758399E-1,1.640623450E0,8.655105531E-2
8.540792780E0,2.220128626E-1,1.641845107E0,8.471845835E-2
8.542794113E0,2.159042060E-1,1.636347294E0,7.616634667E-2
8.544796413E0,2.018543035E-1,1.636347294E0,7.677720487E-2
8.546797913E0,1.951347888E-1,1.640012622E0,7.372288406E-2
8.548799246E0,1.798631549E-1,1.633903980E0,7.066855580E-2
8.550800579E0,1.737545133E-1,1.613745332E0,7.311201841E-2
8.552801945E0,1.682567298E-1,1.608858347E0,7.433374971E-2
8.554803278E0,1.627589464E-1,1.587478161E0,7.433374971E-2
8.556804611E0,1.548176855E-1,1.572817326E0,7.250115275E-2
8.558805977E0,1.511524916E-1,1.568541288E0,7.372288406E-2
8.560807310E0,1.462655813E-1,1.553880453E0,7.433374971E-2
8.562808643E0,1.346591413E-1,1.551437020E0,7.738807797E-2
8.564810009E0,1.364917308E-1,1.552047968E0,7.799893618E-2
8.566811342E0,1.426003873E-1,1.542885065E0,8.288586140E-2
8.568812675E0,1.407677978E-1,1.539219737E0,9.143797308E-2
8.570814108E0,1.309939474E-1,1.545939326E0,8.899451792E-2
8.572815441E0,1.328265369E-1,1.533111095E0,9.327057004E-2
8.574816774E0,1.334374100E-1,1.526391625E0,9.571403265E-2
8.576818107E0,1.358808577E-1,1.516617775E0,1.012118235E-1
8.578819507E0,1.499307752E-1,1.501346111E0,1.085421965E-1
8.580820840E0,1.535959691E-1,1.500124335E0,1.122073904E-1
8.582822173E0,1.621480733E-1,1.497680902E0,1.213703677E-1
8.584823506E0,1.670349836E-1,1.494626641E0,1.219812408E-1
8.586824872E0,1.707001776E-1,1.493404865E0,1.238138378E-1
8.588826205E0,1.725327820E-1,1.498291731E0,1.317550838E-1
8.590827538E0,1.700893193E-1,1.493404865E0,1.409180611E-1
8.592828904E0,1.755871177E-1,1.496459246E0,1.482484490E-1
8.594830237E0,1.755871177E-1,1.503789544E0,1.543571055E-1
8.596831570E0,1.694784611E-1,1.511119962E0,1.586331427E-1
8.598832936E0,1.615372002E-1,1.524558902E0,1.659635305E-1
8.600834069E0,1.554285586E-1,1.533721924E0,1.726830602E-1
8.602835402E0,1.548176855E-1,1.538608909E0,1.732939184E-1
8.604835802E0,1.499307752E-1,1.551437020E0,1.842894852E-1
8.606837002E0,1.444329768E-1,1.556324005E0,1.849003583E-1
8.608838335E0,1.364917308E-1,1.560600042E0,1.873438060E-1
8.610839701E0,1.334374100E-1,1.566708684E0,1.885655522E-1
8.612841034E0,1.328265369E-1,1.575871706E0,1.910089999E-1
8.614842367E0,1.340482682E-1,1.577704191E0,1.885655522E-1
8.616843733E0,1.413786411E-1,1.575871706E0,1.885655522E-1
8.618845066E0,1.456547081E-1,1.573428273E0,1.867329627E-1
8.620846399E0,1.523742229E-1,1.568541288E0,1.861220896E-1
8.622847765E0,1.578720063E-1,1.558767438E0,1.849003583E-1
8.624849098E0,1.639806628E-1,1.554491282E0,1.812351644E-1
8.626850431E0,1.719219238E-1,1.530056715E0,1.794025749E-1
8.628851797E0,1.768088341E-1,1.511119962E0,1.751265079E-1
8.630853063E0,1.804740280E-1,1.502567887E0,1.714613140E-1
8.632854396E0,1.823066324E-1,1.475689769E0,1.726830602E-1
8.634855762E0,1.890261322E-1,1.461029053E0,1.647417992E-1
8.636857095E0,1.920804679E-1,1.456142068E0,1.629092097E-1
8.638858361E0,1.902478784E-1,1.443924785E0,1.586331427E-1
8.640859727E0,1.945239305E-1,1.431096554E0,1.555788219E-1
8.642861060E0,1.884152889E-1,1.430485725E0,1.555788219E-1
8.644862393E0,1.798631549E-1,1.414603233E0,1.586331427E-1
8.646863726E0,1.774197072E-1,1.403607607E0,1.519136280E-1
8.648864759E0,1.853609532E-1,1.392001271E0,1.396963298E-1
8.650866092E0,1.994108558E-1,1.395666361E0,1.274790317E-1
8.652867425E0,2.000217140E-1,1.395666361E0,1.225920990E-1
8.654868758E0,2.061303705E-1,1.399942517E0,1.067096069E-1
8.656870124E0,2.085738182E-1,1.381616592E0,1.122073904E-1
8.658871457E0,2.189585418E-1,1.376118779E0,1.164834499E-1
8.660874057E0,2.336193025E-1,1.360847116E0,1.134291217E-1
8.662875423E0,2.513343990E-1,1.357792735E0,1.115965247E-1
8.664876456E0,2.592756450E-1,1.357792735E0,1.103747934E-1
8.666877789E0,2.751581371E-1,1.368177533E0,1.091530696E-1
8.668879155E0,2.806559205E-1,1.370620966E0,1.036552787E-1
8.670880488E0,2.898189127E-1,1.396277308E0,9.571403265E-2
8.672881821E0,2.965384126E-1,1.426820517E0,9.143797308E-2
8.674883187E0,2.983710468E-1,1.439648628E0,9.327057004E-2
8.676884520E0,3.038688004E-1,1.465915918E0,8.960537612E-2
8.678885853E0,2.971493006E-1,1.481187582E0,8.899451792E-2
8.680887219E0,2.892080247E-1,1.487296224E0,8.471845835E-2
8.682888552E0,2.849319875E-1,1.481187582E0,7.983153313E-2
8.684891052E0,2.782124579E-1,1.481187582E0,6.639250368E-2
8.686892418E0,2.702712119E-1,1.483020186E0,5.967298150E-2
8.688893751E0,2.696603537E-1,1.462861538E0,5.967298150E-2
8.690895084E0,2.653843164E-1,1.448200822E0,5.906211957E-2
8.692896450E0,2.617191076E-1,1.406051159E0,5.906211957E-2
8.694897783E0,2.611082494E-1,1.367566705E0,5.906211957E-2
8.696899116E0,2.556104660E-1,1.343742967E0,5.356433243E-2
8.698900482E0,2.403388172E-1,1.301593184E0,4.867740721E-2
8.700901815E0,2.250671834E-1,1.265552163E0,4.501221329E-2
8.702903148E0,2.207911313E-1,1.248447895E0,4.379048571E-2
8.704904514E0,2.042977810E-1,1.214239478E0,4.379048571E-2
8.706905847E0,1.865826845E-1,1.182474494E0,4.806654528E-2
8.708907480E0,1.786414385E-1,1.161094069E0,4.867740721E-2
8.710908846E0,1.639806628E-1,1.118333578E0,4.928827286E-2
8.712910179E0,1.603154689E-1,1.089622974E0,5.478606001E-2
8.714911512E0,1.615372002E-1,1.040753603E0,5.112086982E-2
8.716912845E0,1.627589464E-1,9.931061864E-1,5.845125020E-2
8.718914178E0,1.652023941E-1,9.735585451E-1,5.722952262E-2
8.720914444E0,1.737545133E-1,9.454587698E-1,6.517077237E-2
8.722915777E0,1.816957593E-1,9.081959724E-1,7.555548102E-2
8.724917410E0,1.816957593E-1,8.959786296E-1,8.410759270E-2
8.726918776E0,1.859718114E-1,8.691005707E-1,9.021624923E-2
8.728920176E0,1.841392219E-1,8.581050634E-1,1.012118235E-1
8.730921509E0,1.884152889E-1,8.489420414E-1,1.018226817E-1
8.732923442E0,1.933021992E-1,8.513854742E-1,1.103747934E-1
8.734924775E0,1.945239305E-1,8.550506830E-1,1.103747934E-1
8.736926108E0,1.865826845E-1,8.581050634E-1,1.085421965E-1
8.738927474E0,1.768088341E-1,8.739874959E-1,1.134291217E-1
8.740928807E0,1.755871177E-1,8.776527047E-1,1.158725843E-1
8.742930140E0,1.707001776E-1,8.886482716E-1,1.164834499E-1
8.744930340E0,1.560394168E-1,8.984221220E-1,1.232029647E-1
8.746931673E0,1.523742229E-1,9.057524800E-1,1.262573004E-1
8.748938006E0,1.535959691E-1,9.051416516E-1,1.287007630E-1
8.750939372E0,1.480981708E-1,9.106394053E-1,1.299224794E-1
8.752940705E0,1.468764395E-1,9.216350317E-1,1.317550838E-1
8.754942038E0,1.584828794E-1,9.338523149E-1,1.287007630E-1
8.756943404E0,1.652023941E-1,9.601194859E-1,1.317550838E-1
8.758944737E0,1.713110507E-1,9.729477167E-1,1.354202777E-1
8.760946070E0,1.865826845E-1,1.004101753E0,1.366419941E-1
8.762947436E0,1.957456619E-1,1.017540812E0,1.372528672E-1
8.764948769E0,2.122390121E-1,1.062744856E0,1.396963298E-1
8.766952702E0,2.323975712E-1,1.107948899E0,1.427506506E-1
8.768954068E0,2.415605485E-1,1.127496600E0,1.433615237E-1
8.770955401E0,2.543887198E-1,1.192248344E0,1.439723819E-1
8.772956734E0,2.739363909E-1,1.266162992E0,1.409180611E-1
8.774958100E0,2.818776667E-1,1.303425789E0,1.323659569E-1
8.776959433E0,2.873754501E-1,1.375507951E0,1.378637403E-1
8.778960733E0,2.892080247E-1,1.434150934E0,1.421397924E-1
8.780962033E0,2.818776667E-1,1.451866031E0,1.445832551E-1
8.782963299E0,2.611082494E-1,1.464083433E0,1.519136280E-1
8.784964599E0,2.452257425E-1,1.459807277E0,1.616874784E-1
8.786965865E0,2.323975712E-1,1.442092180E0,1.653526723E-1
8.788967065E0,2.159042060E-1,1.418879271E0,1.757373810E-1
8.790968365E0,2.091846913E-1,1.413381457E0,1.800134480E-1
8.792969065E0,1.975782663E-1,1.399942517E0,1.818460375E-1
8.794970331E0,1.926913261E-1,1.395055532E0,1.794025749E-1
8.796971631E0,1.908587366E-1,1.399331689E0,1.739047915E-1
8.798972897E0,1.890261322E-1,1.398720741E0,1.677961200E-1
8.800974163E0,2.000217140E-1,1.390779495E0,1.604657471E-1
8.802975463E0,1.994108558E-1,1.392612100E0,1.586331427E-1
8.804976729E0,2.110172808E-1,1.376729608E0,1.488593072E-1
8.806977995E0,2.311758399E-1,1.341910243E0,1.329768002E-1
8.810975561E0,2.739363909E-1,1.244171858E0,1.225920990E-1
8.812976827E0,2.867645919E-1,1.208741665E0,1.152617186E-1
8.814980893E0,3.087557256E-1,1.142768145E0,1.097639278E-1
8.816982226E0,3.368555307E-1,1.083514333E0,9.876835346E-2
8.818983559E0,3.490728438E-1,1.056025386E0,9.937922657E-2
8.820984925E0,3.728965819E-1,9.943279624E-1,9.082710743E-2
8.822986258E0,3.857247531E-1,9.607303739E-1,9.510316700E-2
8.824987591E0,3.924442828E-1,9.436261654E-1,9.449230134E-2
8.828987690E0,4.223766923E-1,9.112502933E-1,6.761422753E-2
8.830988690E0,4.254310131E-1,9.185807109E-1,6.150557846E-2
8.832989723E0,4.352048337E-1,9.271327853E-1,4.989913851E-2
8.834991056E0,4.382591546E-1,9.320197105E-1,4.623394832E-2
8.836992389E0,4.394809008E-1,9.332414269E-1,4.806654528E-2
8.838994189E0,4.449786544E-1,9.356848598E-1,4.256875440E-2
8.840995589E0,4.480330348E-1,9.289653897E-1,4.317962006E-2
8.842996989E0,4.529199302E-1,9.338523149E-1,4.134702682E-2
8.844998389E0,4.498656094E-1,9.442369938E-1,3.646010160E-2
8.846999789E0,4.449786544E-1,9.472913146E-1,3.768183663E-2
8.849001189E0,4.358156919E-1,9.582869411E-1,3.279491141E-2
8.851002589E0,4.284853339E-1,9.680607319E-1,2.912972122E-2
8.853003989E0,4.223766923E-1,9.729477167E-1,2.912972122E-2
8.855005122E0,4.101593494E-1,9.924953580E-1,2.912972122E-2
8.857006522E0,4.009963572E-1,1.007156134E0,3.218404949E-2
8.859008188E0,3.936659992E-1,1.015708208E0,3.279491141E-2
8.861009588E0,3.820595741E-1,1.026703835E0,3.401664272E-2
8.863010988E0,3.814486861E-1,1.024871230E0,3.829269856E-2
8.865012388E0,3.716748357E-1,1.033423305E0,3.401664272E-2
8.867013821E0,3.606792688E-1,1.039531946E0,3.401664272E-2
8.869015221E0,3.582358062E-1,1.037699342E0,3.279491141E-2
8.871016621E0,3.515163064E-1,1.049305797E0,2.912972122E-2
8.873018054E0,3.460185230E-1,1.055414438E0,2.790798992E-2
8.877018020E0,3.386881351E-1,1.065799236E0,2.424279787E-2
8.879019386E0,3.441859186E-1,1.077405691E0,1.935587637E-2
8.881020719E0,3.454076648E-1,1.082292557E0,1.813414507E-2
8.883022052E0,3.478510976E-1,1.097564220E0,1.935587637E-2
8.885023418E0,3.496837020E-1,1.103062034E0,1.569068432E-2
8.887024751E0,3.600684106E-1,1.118944407E0,8.360302076E-3
8.889026084E0,3.722856939E-1,1.143378973E0,8.971166797E-3
8.891027784E0,3.722856939E-1,1.155596495E0,8.360302076E-3
8.893029450E0,3.875573277E-1,1.183696151E0,-3.857003292E-3
8.895030783E0,3.930551410E-1,1.209963322E0,-5.078733433E-3
8.897031816E0,4.071050286E-1,1.225845933E0,-8.133059368E-3
8.899032716E0,4.193223119E-1,1.249669671E0,-1.424171217E-2
8.901034049E0,4.345939755E-1,1.272882581E0,-1.912863366E-2
8.903041315E0,4.394809008E-1,1.284489036E0,-2.401555702E-2
8.905042648E0,4.486438632E-1,1.297317147E0,-3.195680305E-2
8.907043981E0,4.590286016E-1,1.314421415E0,-3.806545585E-2
8.909045347E0,4.639154971E-1,1.324805975E0,-4.295237735E-2
8.911046680E0,4.718567431E-1,1.333968997E0,-5.150449276E-2
8.913048013E0,4.791871309E-1,1.337023258E0,-5.639141425E-2
8.915049646E0,4.846849144E-1,1.339466810E0,-6.433266401E-2
8.917050979E0,4.932370186E-1,1.340688586E0,-7.410650700E-2
8.919052045E0,4.920153022E-1,1.346797228E0,-8.143688738E-2
8.921053411E0,4.944587648E-1,1.345575452E0,-9.121073037E-2
8.923054744E0,4.938479066E-1,1.342521071E0,-1.015954465E-1
8.925056077E0,4.932370186E-1,1.336412430E0,-1.083149537E-1
8.927057410E0,4.889609814E-1,1.334579945E0,-1.083149537E-1
8.929058743E0,4.914044440E-1,1.319308281E0,-1.132018790E-1
8.931060076E0,4.840740561E-1,1.307701826E0,-1.150344759E-1
8.933062109E0,4.804088771E-1,1.297317147E0,-1.144236177E-1
8.935063442E0,4.755219519E-1,1.292430162E0,-1.180888042E-1
8.937064775E0,4.706349969E-1,1.277769446E0,-1.199214011E-1
8.939066108E0,4.657481015E-1,1.258221745E0,-1.223648638E-1
8.941067441E0,4.535307884E-1,1.250891328E0,-1.241974533E-1
8.943068807E0,4.419243336E-1,1.227067590E0,-1.223648638E-1
8.945070140E0,4.309287667E-1,1.208130717E0,-1.162562072E-1
8.947071473E0,4.223766923E-1,1.202633023E0,-1.186996698E-1
8.949072839E0,4.058833122E-1,1.180031061E0,-1.089258268E-1
8.951074172E0,3.875573277E-1,1.159261584E0,-9.793025255E-2
8.953075505E0,3.759509027E-1,1.153152943E0,-9.182160348E-2
8.955076871E0,3.612901270E-1,1.133605242E0,-7.654996216E-2
8.957078537E0,3.429641724E-1,1.114668489E0,-6.494352967E-2
8.959079903E0,3.289142847E-1,1.106727123E0,-5.822401121E-2
8.961081269E0,3.124209344E-1,1.092677236E0,-4.539583996E-2
8.965078035E0,2.879863083E-1,1.070075154E0,-2.035036497E-2
8.967079401E0,2.727147043E-1,1.049916744E0,-2.024407499E-3
8.969080734E0,2.666060328E-1,1.040142775E0,4.695110489E-3
8.971082067E0,2.464474738E-1,1.025482059E0,2.546452917E-2
8.973083433E0,2.330084443E-1,1.007766962E0,3.951442987E-2
8.975084766E0,2.256780565E-1,1.002880096E0,4.867740721E-2
8.977086099E0,2.122390121E-1,9.839432240E-1,6.639250368E-2
8.979087365E0,2.006325871E-1,9.778345823E-1,8.044239879E-2
8.981088698E0,1.933021992E-1,9.698933959E-1,8.716192096E-2
8.983090031E0,1.810849011E-1,9.601194859E-1,1.036552787E-1
8.985091397E0,1.749762446E-1,9.497348070E-1,1.079313383E-1
8.987092730E0,1.645915359E-1,9.338523149E-1,1.140399873E-1
8.989093996E0,1.578720063E-1,9.057524800E-1,1.274790317E-1
8.991095362E0,1.499307752E-1,9.002547264E-1,1.262573004E-1
8.993095995E0,1.383243203E-1,8.721548915E-1,1.409180611E-1
8.995097328E0,1.303830743E-1,8.501637578E-1,1.445832551E-1
8.997099394E0,1.316048056E-1,8.422225118E-1,1.451941282E-1
8.999100727E0,1.224418357E-1,8.141227365E-1,1.421397924E-1
9.001102060E0,1.187766418E-1,7.964075804E-1,1.482484490E-1
9.003103393E0,1.175549105E-1,7.768599391E-1,1.482484490E-1
9.005104726E0,1.120571196E-1,7.579230666E-1,1.500810385E-1
9.007106059E0,1.102245227E-1,7.438732386E-1,1.482484490E-1
9.009107392E0,1.071701944E-1,7.206603289E-1,1.451941282E-1
9.011108725E0,1.090027913E-1,7.072213292E-1,1.421397924E-1
9.013110091E0,1.083919331E-1,7.023343444E-1,1.427506506E-1
9.015111424E0,1.004506871E-1,6.833975315E-1,1.378637403E-1
9.017112757E0,9.800721705E-2,6.540760398E-1,1.415289342E-1
9.019114123E0,9.678549320E-2,6.308631301E-1,1.445832551E-1
9.021115456E0,1.047267392E-1,5.960438251E-1,1.470267177E-1
9.023116789E0,1.114462614E-1,5.404551029E-1,1.494701654E-1
9.025118155E0,1.083919331E-1,5.227400064E-1,1.500810385E-1
9.027119488E0,1.096136644E-1,4.781468213E-1,1.433615237E-1
9.029120821E0,1.138897166E-1,4.518796504E-1,1.415289342E-1
9.031122187E0,1.083919331E-1,4.427166581E-1,1.409180611E-1
9.033123520E0,1.114462614E-1,4.280558825E-1,1.323659569E-1
9.035124853E0,1.071701944E-1,4.274449944E-1,1.348094046E-1
9.037126919E0,1.028941423E-1,4.152277112E-1,1.305333525E-1
9.039128352E0,1.047267392E-1,3.975126147E-1,1.317550838E-1
9.041129685E0,1.028941423E-1,3.877387643E-1,1.280898899E-1
9.043131051E0,1.010615453E-1,3.645258844E-1,1.299224794E-1
9.045132384E0,1.035050079E-1,3.333717585E-1,1.299224794E-1
9.047133717E0,1.083919331E-1,3.187110126E-1,1.268681586E-1
9.049135150E0,1.077810675E-1,2.875568867E-1,1.213703677E-1
9.051136483E0,1.053375974E-1,2.619005442E-1,1.177051738E-1
9.053137816E0,1.059484705E-1,2.472397685E-1,1.158725843E-1
9.055139182E0,1.065593362E-1,2.264703512E-1,1.122073904E-1
9.057139815E0,9.922894835E-2,2.179182321E-1,1.091530696E-1
9.059141148E0,1.053375974E-1,1.959270984E-1,1.012118235E-1
9.061142514E0,1.004506871E-1,1.861532480E-1,8.777277917E-2
9.063143847E0,1.035050079E-1,1.837097704E-1,8.471845835E-2
9.065145180E0,9.556376189E-2,1.653838158E-1,7.616634667E-2
9.067146546E0,1.010615453E-1,1.549991220E-1,6.944682449E-2
9.069147879E0,9.678549320E-2,1.580534428E-1,6.272730976E-2
9.071149212E0,9.434202313E-2,1.476687342E-1,4.623394832E-2
9.073150545E0,8.945510536E-2,1.440035403E-1,3.462750465E-2
9.075151878E0,9.128770232E-2,1.433926672E-1,2.607539296E-2
9.077153211E0,9.006597102E-2,1.293427795E-1,1.202549320E-2
9.079154544E0,8.884423971E-2,1.165146008E-1,9.582032450E-3
9.081155877E0,9.250943363E-2,1.116276830E-1,-9.965655394E-3
9.083157243E0,9.006597102E-2,1.006321087E-1,-2.157209627E-2
9.085158343E0,9.067683667E-2,9.941037744E-2,-2.340469137E-2
9.087159676E0,9.861809015E-2,7.986268401E-2,-4.539583996E-2
9.089161042E0,1.028941423E-1,5.542808026E-2,-5.639141425E-2
9.091162375E0,1.090027913E-1,3.649125621E-2,-6.005660444E-2
9.093163708E0,1.102245227E-1,1.083491743E-2,-6.799785793E-2
9.095165074E0,1.132788509E-1,-5.658444948E-3,-7.960429043E-2
9.097165707E0,1.181657687E-1,-1.054536644E-2,-8.815640956E-2
9.099167040E0,1.114462614E-1,-9.934501722E-3,-1.003737077E-1
9.101168406E0,9.861809015E-2,-2.604118548E-3,-1.095366925E-1
9.103169739E0,9.312029928E-2,-1.993253361E-3,-1.144236177E-1
9.105171072E0,9.006597102E-2,9.613187052E-3,-1.248083189E-1
9.107172438E0,8.273559064E-2,1.205664687E-2,-1.315278262E-1
9.109173771E0,7.540520281E-2,9.613187052E-3,-1.309169829E-1
9.111175104E0,7.051828504E-2,-1.606575534E-4,-1.413016766E-1
9.113176470E0,7.479434460E-2,-2.031921037E-2,-1.388582140E-1
9.115177803E0,8.090299368E-2,-6.185804680E-2,-1.504646540E-1
9.117179136E0,8.578991890E-2,-1.095055416E-1,-1.461886019E-1
9.119180502E0,8.273559064E-2,-1.259988993E-1,-1.461886019E-1
9.121181535E0,8.884423971E-2,-1.382161975E-1,-1.443559974E-1
9.123182868E0,8.212472498E-2,-1.400488019E-1,-1.529081315E-1
9.125184234E0,8.151385188E-2,-1.455465853E-1,-1.553515792E-1
9.127185567E0,6.624222547E-2,-1.302749515E-1,-1.504646540E-1
9.129186900E0,6.196616963E-2,-1.363836080E-1,-1.553515792E-1
9.131188366E0,4.302934557E-2,-1.455465853E-1,-1.510755271E-1
9.133189399E0,2.836858109E-2,-1.547095627E-1,-1.522972584E-1
9.135190732E0,2.348166145E-2,-1.736463904E-1,-1.498537958E-1
9.137192098E0,1.187522057E-2,-1.895288825E-1,-1.461886019E-1
9.139193431E0,8.796459297E-4,-2.194612771E-1,-1.437451541E-1
9.141194764E0,8.796459297E-4,-2.298459858E-1,-1.406908184E-1
9.143196097E0,-5.839871708E-3,-2.457284778E-1,-1.376364827E-1
9.145197663E0,-1.439198479E-2,-2.646653056E-1,-1.351930201E-1
9.147198996E0,-1.805717684E-2,-2.634435594E-1,-1.296952367E-1
9.149201096E0,-2.477669530E-2,-2.677196264E-1,-1.211431250E-1
9.151202429E0,-3.332880884E-2,-2.677196264E-1,-1.174779385E-1
9.153203795E0,-4.004832357E-2,-2.719956934E-1,-1.095366925E-1
9.155205128E0,-4.371351749E-2,-2.842129767E-1,-1.040389016E-1
9.157206461E0,-5.226562917E-2,-2.915433645E-1,-1.009845734E-1
9.159207827E0,-6.387206912E-2,-3.013172448E-1,-8.876727521E-2
9.161209160E0,-6.998071820E-2,-3.068149984E-1,-8.143688738E-2
9.163210493E0,-7.486764342E-2,-3.080367446E-1,-7.777170092E-2
9.165211859E0,-8.280888945E-2,-3.080367446E-1,-6.860871613E-2
9.167213192E0,-9.258273244E-2,-2.976520360E-1,-5.944573879E-2
9.169214525E0,-9.319360554E-2,-2.994846106E-1,-5.150449276E-2
9.171215891E0,-9.563706070E-2,-2.933759689E-1,-4.417410865E-2
9.173218157E0,-1.029674485E-1,-2.787152231E-1,-3.989805281E-2
9.175219490E0,-1.060217768E-1,-2.738282681E-1,-3.684372827E-2
9.177220856E0,-1.060217768E-1,-2.597783804E-1,-2.890247665E-2
9.179222189E0,-1.096869633E-1,-2.561132014E-1,-2.890247665E-2
9.181223822E0,-1.176282093E-1,-2.432850152E-1,-2.645901591E-2
9.183225188E0,-1.188499480E-1,-2.316785902E-1,-1.973949932E-2
9.185226521E0,-1.182390749E-1,-2.243482023E-1,-1.851776801E-2
9.187227854E0,-1.200716719E-1,-2.066331208E-1,-8.743925020E-3
9.189229220E0,-1.261803210E-1,-1.883071661E-1,-1.118738670E-2
9.191230453E0,-1.280129254E-1,-1.760898381E-1,-4.467868246E-3
9.193232086E0,-1.280129254E-1,-1.583747566E-1,-5.689599086E-3
9.195233452E0,-1.322889775E-1,-1.376053244E-1,8.360302076E-3
9.197234785E0,-1.304563731E-1,-1.284423470E-1,1.141462848E-2
9.199236118E0,-1.335107088E-1,-1.058403477E-1,1.446895394E-2
9.201237484E0,-1.292346567E-1,-8.751438558E-2,8.971166797E-3
9.203238817E0,-1.335107088E-1,-7.590795308E-2,1.019289810E-2
9.205240150E0,-1.322889775E-1,-5.391679704E-2,8.971166797E-3
9.207241516E0,-1.335107088E-1,-4.231036082E-2,1.630154997E-2
9.209242082E0,-1.286237836E-1,-2.093007602E-2,1.630154997E-2
9.211243415E0,-1.304563731E-1,3.504534019E-3,1.874501072E-2
9.213244748E0,-1.316781193E-1,1.755443402E-2,1.996674202E-2
9.215246081E0,-1.292346567E-1,4.809769988E-2,1.630154997E-2
9.217247414E0,-1.292346567E-1,6.825625151E-2,1.324722357E-2
9.219248747E0,-1.316781193E-1,7.497576624E-2,1.019289810E-2
9.221250080E0,-1.328998357E-1,9.635604918E-2,6.527706049E-3
9.223251446E0,-1.310672462E-1,1.189580709E-1,1.080376282E-2
9.225252779E0,-1.328998357E-1,1.299536377E-1,1.019289810E-2
9.227254112E0,-1.316781193E-1,1.458361298E-1,5.305975210E-3
9.229255478E0,-1.316781193E-1,1.629403681E-1,4.084245302E-3
9.231256811E0,-1.255694628E-1,1.776011288E-1,1.029918785E-3
9.233257211E0,-1.310672462E-1,1.965379417E-1,-4.467868246E-3
9.235258577E0,-1.292346567E-1,2.008140087E-1,-5.689599086E-3
9.237259910E0,-1.219042689E-1,2.179182321E-1,-8.743925020E-3
9.239261243E0,-1.225151345E-1,2.252486050E-1,-1.424171217E-2
9.241262609E0,-1.206825376E-1,2.307464033E-1,-1.790690422E-2
9.243263642E0,-1.133521572E-1,2.429637164E-1,-2.340469137E-2
9.245264975E0,-1.145738810E-1,2.502940893E-1,-2.645901591E-2
9.247266008E0,-1.072435006E-1,2.509049475E-1,-3.012420796E-2
9.249267341E0,-1.035783067E-1,2.570136189E-1,-3.256766871E-2
9.251268674E0,-9.991311282E-2,2.631222606E-1,-3.501113132E-2
9.253275474E0,-9.746965766E-2,2.600679398E-1,-4.539583996E-2
9.255277007E0,-9.013927728E-2,2.649548650E-1,-4.661756754E-2
