"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
8.109923583E0,-5.104389787E-2,7.774708271E-1,-8.143688738E-2
8.113921315E0,-5.470909178E-2,7.218821049E-1,-8.510208130E-2
8.115922648E0,-5.043303221E-2,6.778997779E-1,-8.937813342E-2
8.117923981E0,-4.921130463E-2,6.510216594E-1,-8.937813342E-2
8.119925314E0,-3.577227145E-2,6.015416384E-1,-9.059987217E-2
8.121926647E0,-3.332880884E-2,5.483963490E-1,-9.426505864E-2
8.123927980E0,-2.660928853E-2,5.221291780E-1,-9.670852125E-2
8.125929313E0,-1.439198479E-2,4.555448294E-1,-9.548678994E-2
8.127934279E0,-6.450736895E-3,3.944582939E-1,-1.040389016E-1
8.129935645E0,3.933972213E-3,3.620824218E-1,-1.064823642E-1
8.131936978E0,8.820894174E-3,3.022176623E-1,-1.107584238E-1
8.133938311E0,2.225993015E-2,2.356333286E-1,-1.211431250E-1
8.135939644E0,2.775771730E-2,2.099769861E-1,-1.229757220E-1
8.137940977E0,4.119675234E-2,1.464470029E-1,-1.315278262E-1
8.139942310E0,5.585751683E-2,9.452345222E-2,-1.376364827E-1
8.141943710E0,6.196616963E-2,7.192143798E-2,-1.467994750E-1
8.143944776E0,8.212472498E-2,6.558860186E-3,-1.608493626E-1
8.145946142E0,9.373116493E-2,-2.031921037E-2,-1.614602357E-1
8.149944308E0,1.297722161E-1,-1.363836080E-1,-1.779536009E-1
8.151945674E0,1.334374100E-1,-1.650942713E-1,-1.791753173E-1
8.153947074E0,1.523742229E-1,-2.127417624E-1,-1.822296530E-1
8.155948440E0,1.700893193E-1,-2.750500143E-1,-1.852839887E-1
8.157949806E0,1.719219238E-1,-2.994846106E-1,-1.877274513E-1
8.159951206E0,1.859718114E-1,-3.550733626E-1,-1.810079217E-1
8.161952572E0,1.847500950E-1,-4.045534432E-1,-1.730666757E-1
8.163953938E0,1.847500950E-1,-4.289880693E-1,-1.669580191E-1
8.165955304E0,1.707001776E-1,-4.595313072E-1,-1.559624523E-1
8.167956670E0,1.658132672E-1,-4.735811949E-1,-1.425234079E-1
8.169958136E0,1.633697897E-1,-5.016810298E-1,-1.235865951E-1
8.171959536E0,1.419895142E-1,-5.279482603E-1,-1.125910208E-1
8.173960902E0,1.389351934E-1,-5.340569019E-1,-1.064823642E-1
8.175962268E0,1.328265369E-1,-5.536045432E-1,-9.609765559E-2
8.177963368E0,1.230526939E-1,-5.780391693E-1,-8.754553646E-2
8.179964701E0,1.316048056E-1,-5.981977582E-1,-8.143688738E-2
8.181966034E0,1.267178953E-1,-6.073607206E-1,-6.372179836E-2
8.183967400E0,9.434202313E-2,-5.615458488E-1,-3.012420796E-2
8.185968766E0,7.662694156E-2,-5.291699767E-1,-1.057652105E-2
8.189967865E0,4.364021122E-2,-4.821333289E-1,3.707096726E-2
8.191969198E0,2.287079394E-2,-4.534226656E-1,6.211644411E-2
8.193970498E0,1.309695095E-2,-4.308206439E-1,8.349672705E-2
8.195975764E0,-9.529497474E-4,-3.960013390E-1,1.073204726E-1
8.197977064E0,-7.672467735E-3,-3.733993173E-1,1.201486439E-1
8.199978430E0,-1.988977194E-2,-3.233083785E-1,1.451941282E-1
8.201979730E0,-2.599842474E-2,-2.976520360E-1,1.586331427E-1
8.203981363E0,-3.455053642E-2,-2.353437841E-1,1.781808436E-1
8.205982696E0,-4.249178618E-2,-1.767007113E-1,2.001719773E-1
8.207983996E0,-4.982217029E-2,-1.486009061E-1,2.075023651E-1
8.209985329E0,-6.326120347E-2,-9.056871384E-2,2.227739990E-1
8.211986662E0,-6.998071820E-2,-3.986689821E-2,2.410999537E-1
8.213987995E0,-7.853283733E-2,-1.543228887E-2,2.484303415E-1
8.215989328E0,-8.403062075E-2,3.465865925E-2,2.637019753E-1
8.217990694E0,-8.952841163E-2,6.092586368E-2,2.716432214E-1
8.219991994E0,-1.029674485E-1,1.140711457E-1,2.808062136E-1
8.221993327E0,-1.084652320E-1,1.659946889E-1,2.856931090E-1
8.223994327E0,-1.102978289E-1,1.928727627E-1,2.911909223E-1
8.225995660E0,-1.280129254E-1,2.441854328E-1,3.003538847E-1
8.227996960E0,-1.408410966E-1,2.948872745E-1,3.113494515E-1
8.229998160E0,-1.475606114E-1,3.290956914E-1,3.125711977E-1
8.231999460E0,-1.640539765E-1,3.791866601E-1,3.174581230E-1
8.234000760E0,-1.701626331E-1,4.225580990E-1,3.229559064E-1
8.236002093E0,-1.768821478E-1,4.463818371E-1,3.266210854E-1
8.238003726E0,-1.860451251E-1,4.818120003E-1,3.186798394E-1
8.240005092E0,-1.915429085E-1,5.007488132E-1,3.119603395E-1
8.242006425E0,-2.000950128E-1,5.251834989E-1,2.954669893E-1
8.244007758E0,-1.994841546E-1,5.343464613E-1,2.997429967E-1
8.246009058E0,-2.037602067E-1,5.337355733E-1,2.954669893E-1
8.248010391E0,-2.019276172E-1,5.374007821E-1,2.863039970E-1
8.250011691E0,-2.055928111E-1,5.386224985E-1,2.795844674E-1
8.252013024E0,-2.043710798E-1,5.343464613E-1,2.716432214E-1
8.254014390E0,-2.135340571E-1,5.312921405E-1,2.600367665E-1
8.258013123E0,-2.196426988E-1,5.276268721E-1,2.319369763E-1
8.260014456E0,-2.178101093E-1,5.294595361E-1,2.130001485E-1
8.262015789E0,-2.233078927E-1,5.227400064E-1,1.910089999E-1
8.264017089E0,-2.226970345E-1,5.209074020E-1,1.824568957E-1
8.266018422E0,-2.165883780E-1,5.086901188E-1,1.745156497E-1
8.268019788E0,-2.171992511E-1,5.013597012E-1,1.622983366E-1
8.270021154E0,-2.092579901E-1,4.885315299E-1,1.470267177E-1
8.272022520E0,-2.007058859E-1,4.750925004E-1,1.354202777E-1
8.274023820E0,-1.945972294E-1,4.659295380E-1,1.287007630E-1
8.276025153E0,-1.811581999E-1,4.524904788E-1,1.134291217E-1
8.278026486E0,-1.658865660E-1,4.451600909E-1,1.012118235E-1
8.280027852E0,-1.579453051E-1,4.378297031E-1,9.449230134E-2
8.282029185E0,-1.445062906E-1,4.243906736E-1,8.166413009E-2
8.284030885E0,-1.322889775E-1,4.048429728E-1,6.700336188E-2
8.286034418E0,-1.274020523E-1,3.920148313E-1,5.967298150E-2
8.288035818E0,-1.102978289E-1,3.718562722E-1,4.867740721E-2
8.290037184E0,-1.072435006E-1,3.657476306E-1,3.890356421E-2
8.292038550E0,-9.136100858E-2,3.376478255E-1,2.790798992E-2
8.294039950E0,-7.914370298E-2,3.144349456E-1,1.507981960E-2
8.296041316E0,-7.486764342E-2,2.997741699E-1,6.527706049E-3
8.298042649E0,-6.509380043E-2,2.716743648E-1,-5.689599086E-3
8.300044015E0,-4.737870768E-2,2.460180372E-1,-1.057652105E-2
8.302045381E0,-4.615698010E-2,2.307464033E-1,-1.363084652E-2
8.304046714E0,-3.638313338E-2,2.075335234E-1,-1.973949932E-2
8.306048114E0,-2.233323269E-2,1.776011288E-1,-2.462642081E-2
8.308049447E0,-2.050063759E-2,1.696598828E-1,-2.523728833E-2
8.310050813E0,-1.378112007E-2,1.391166300E-1,-2.951334417E-2
8.312052213E0,-8.283332922E-3,1.122385487E-1,-3.195680305E-2
8.314053779E0,-5.839871708E-3,1.079624966E-1,-2.890247665E-2
8.316055112E0,2.687807137E-4,8.841480315E-2,-3.134594113E-2
8.318056712E0,2.101376420E-3,7.558663189E-2,-3.012420796E-2
8.320058078E0,3.933972213E-3,6.092586368E-2,-2.523728833E-2
8.322059444E0,8.210028522E-3,5.726067722E-2,-2.523728833E-2
8.324060810E0,7.599163335E-3,4.687596485E-2,-2.706988342E-2
8.326062176E0,7.599163335E-3,3.893471882E-2,-2.951334417E-2
8.328063476E0,1.309695095E-2,2.793914452E-2,-2.401555702E-2
8.330064809E0,8.210028522E-3,2.732827701E-2,-2.279382572E-2
8.332066142E0,1.615127735E-2,2.183049172E-2,-1.485257689E-2
8.334067508E0,1.065349020E-2,1.938702911E-2,-8.743925020E-3
8.336068874E0,9.431759827E-3,1.022405177E-2,-3.857003292E-3
8.338071874E0,5.155702587E-3,5.337129813E-3,1.640783972E-3
8.340073207E0,8.820894174E-3,9.002321400E-3,7.138571236E-3
8.342074573E0,3.323107027E-3,2.282803645E-3,1.324722357E-2
8.344075873E0,-3.396410728E-3,2.893668599E-3,2.179933712E-2
8.348076372E0,-9.529497474E-4,-6.269310135E-3,3.035145067E-2
8.350077672E0,-4.007276148E-3,-1.604315452E-2,4.317962006E-2
8.352079005E0,-2.785545541E-3,-2.826045826E-2,4.012529552E-2
8.354080338E0,-1.317025442E-2,-4.231036082E-2,4.867740721E-2
8.356081638E0,-1.683544554E-2,-5.697112530E-2,5.173173547E-2
8.358082704E0,-1.317025442E-2,-7.285362482E-2,5.539692566E-2
8.360084004E0,-1.744631119E-2,-8.262746781E-2,6.211644411E-2
8.362085337E0,-1.988977194E-2,-9.728822857E-2,6.272730976E-2
8.364086703E0,-2.660928853E-2,-1.101163998E-1,7.616634667E-2
8.366088003E0,-2.844188549E-2,-1.284423470E-1,8.288586140E-2
8.368089203E0,-2.783101983E-2,-1.351618767E-1,8.166413009E-2
8.370091269E0,-3.332880884E-2,-1.504334956E-1,8.838365227E-2
8.372092602E0,-3.760486469E-2,-1.620399505E-1,9.449230134E-2
8.374093802E0,-3.882659599E-2,-1.748681217E-1,9.632489830E-2
8.376095168E0,-4.249178618E-2,-1.889180094E-1,1.012118235E-1
8.378096301E0,-3.882659599E-2,-2.096874416E-1,1.073204726E-1
8.380097634E0,-4.188092053E-2,-2.102983147E-1,1.073204726E-1
8.382099000E0,-4.249178618E-2,-2.267916501E-1,1.091530696E-1
8.384100366E0,-4.004832357E-2,-2.402306944E-1,1.177051738E-1
8.386101699E0,-3.943746164E-2,-2.536697388E-1,1.140399873E-1
8.388103099E0,-3.760486469E-2,-2.683305144E-1,1.189269125E-1
8.390105599E0,-3.821573034E-2,-2.762717605E-1,1.164834499E-1
8.392106865E0,-2.966361679E-2,-2.964302897E-1,1.152617186E-1
8.394108198E0,-2.660928853E-2,-3.117019236E-1,1.115965247E-1
8.396109531E0,-2.294410020E-2,-3.233083785E-1,1.097639278E-1
8.400110563E0,-2.111150324E-2,-3.672906756E-1,1.042661443E-1
8.402111896E0,-1.927890815E-2,-3.733993173E-1,9.815749526E-2
8.404113229E0,-1.622457989E-2,-3.874492049E-1,8.716192096E-2
8.406114595E0,-1.011592895E-2,-4.100512266E-1,8.105327189E-2
8.408115928E0,-5.839871708E-3,-4.222685695E-1,8.044239879E-2
8.410118028E0,-2.174680121E-3,-4.467031658E-1,7.494460791E-2
8.412119394E0,-9.529497474E-4,-4.595313072E-1,6.883595884E-2
8.414120727E0,6.377433427E-3,-4.803007543E-1,5.967298150E-2
8.416121793E0,1.004262455E-2,-5.096222758E-1,5.417519435E-2
8.418123393E0,1.309695095E-2,-5.273373127E-1,4.684481025E-2
8.420124759E0,1.615127735E-2,-5.517719984E-1,4.317962006E-2
8.422126092E0,2.103819884E-2,-5.786499977E-1,3.218404949E-2
8.424127425E0,2.103819884E-2,-5.939217210E-1,3.035145067E-2
8.426128791E0,2.225993015E-2,-6.189671755E-1,2.179933712E-2
8.428130291E0,2.836858109E-2,-6.513429880E-1,1.630154997E-2
8.430131624E0,2.531425655E-2,-6.580625176E-1,1.202549320E-2
8.432132957E0,2.409252524E-2,-6.757776737E-1,6.527706049E-3
8.434134223E0,2.775771730E-2,-7.014339566E-1,1.029918785E-3
8.436135589E0,3.325550631E-2,-7.044882774E-1,-5.078733433E-3
8.438136922E0,2.714684978E-2,-7.283120155E-1,-8.133059368E-3
8.440137988E0,3.203377500E-2,-7.386966944E-1,-1.546344254E-2
8.442139321E0,3.020117804E-2,-7.594661713E-1,-1.607430913E-2
8.444140654E0,3.325550631E-2,-7.814573646E-1,-2.035036497E-2
8.446142020E0,3.814242408E-2,-7.893985510E-1,-2.706988342E-2
8.448143320E0,4.486194253E-2,-7.979506850E-1,-3.134594113E-2
8.450143520E0,5.524665490E-2,-8.101679683E-1,-3.195680305E-2
8.452144953E0,6.318789721E-2,-8.174983263E-1,-3.378940374E-2
8.454146286E0,7.235087454E-2,-8.309373856E-1,-3.989805281E-2
8.456147586E0,8.395732194E-2,-8.498741984E-1,-4.478497431E-2
8.458148952E0,8.578991890E-2,-8.559828401E-1,-5.028276145E-2
8.460150285E0,9.922894835E-2,-8.584263325E-1,-5.639141425E-2
8.462152318E0,9.983981401E-2,-8.578155041E-1,-5.761314556E-2
8.464153684E0,1.096136644E-1,-8.517068028E-1,-5.272622406E-2
8.466155917E0,1.187766418E-1,-8.242179155E-1,-5.455881730E-2
8.468157250E0,1.230526939E-1,-8.138331771E-1,-5.333708972E-2
8.470157850E0,1.254961491E-1,-7.796247005E-1,-5.455881730E-2
8.472159183E0,1.456547081E-1,-7.460271120E-1,-5.883487687E-2
8.474160249E0,1.487090290E-1,-7.295337319E-1,-6.127833575E-2
8.476161915E0,1.584828794E-1,-6.983796358E-1,-7.166304439E-2
8.478163248E0,1.707001776E-1,-6.556190848E-1,-7.777170092E-2
8.480164581E0,1.761979610E-1,-6.366822720E-1,-8.021515608E-2
8.482165914E0,1.719219238E-1,-5.817043185E-1,-8.693467826E-2
8.484167214E0,1.737545133E-1,-5.426090360E-1,-9.304332733E-2
8.486168547E0,1.780305654E-1,-4.662508667E-1,-9.548678994E-2
8.488169880E0,1.670349836E-1,-3.862274885E-1,-9.854111820E-2
8.490170513E0,1.548176855E-1,-3.410234749E-1,-9.976284951E-2
8.492171846E0,1.364917308E-1,-2.744391561E-1,-9.243246168E-2
8.494173179E0,1.010615453E-1,-2.255699337E-1,-8.632381260E-2
8.496174512E0,8.029212803E-2,-2.121309042E-1,-7.777170092E-2
8.498175878E0,3.814242408E-2,-2.072439790E-1,-7.288477570E-2
8.500177511E0,3.323107027E-3,-2.383981049E-1,-5.822401121E-2
8.502178644E0,-8.894198574E-3,-2.671087682E-1,-5.516968668E-2
8.504180010E0,-4.004832357E-2,-3.092584908E-1,-3.867632151E-2
8.506181343E0,-4.921130463E-2,-3.581276834E-1,-3.317853436E-2
8.508182709E0,-5.043303221E-2,-3.752318919E-1,-2.829161286E-2
8.510184042E0,-4.371351749E-2,-3.843948841E-1,-2.035036497E-2
8.512185375E0,-3.760486469E-2,-3.837840259E-1,-1.912863366E-2
8.514186741E0,-2.111150324E-2,-3.587385416E-1,-1.668517292E-2
8.516188141E0,-9.529497474E-4,-3.129236698E-1,4.190535401E-4
8.518189474E0,5.155702587E-3,-2.890999019E-1,7.749436423E-3
8.520190774E0,2.042733319E-2,-2.261808068E-1,3.340577707E-2
8.522191407E0,3.203377500E-2,-1.950266659E-1,7.066855580E-2
8.524192773E0,3.386636823E-2,-2.182395458E-1,8.838365227E-2
8.526193173E0,3.814242408E-2,-3.171997070E-1,1.500810385E-1
8.528194539E0,2.348166145E-2,-4.760246873E-1,2.472086251E-1
8.530195872E0,1.431868132E-2,-5.798717737E-1,2.972995639E-1
8.532197172E0,-1.683544554E-2,-7.851225138E-1,3.925945461E-1
8.534198772E0,-2.050063759E-2,-8.675892949E-1,4.432963431E-1
8.536200105E0,-1.866804063E-2,-8.914130330E-1,5.220979452E-1
8.538201671E0,-1.133765932E-2,-7.448053956E-1,6.045647860E-1
8.540203037E0,8.796459297E-4,-6.550081968E-1,6.399949789E-1
8.542204403E0,1.920560189E-2,-4.827441871E-1,6.906967759E-1
8.544205769E0,4.425108060E-2,-3.300278783E-1,6.803120971E-1
8.546207135E0,5.097059533E-2,-2.561132014E-1,6.448819041E-1
8.548208501E0,7.296174765E-2,-1.088946685E-1,5.673019886E-1
8.550209834E0,8.701164275E-2,3.282606602E-2,4.695635736E-1
8.552211167E0,9.739635140E-2,1.006321087E-1,4.182508886E-1
8.554212267E0,1.041158736E-1,2.399093807E-1,3.027973771E-1
8.556213600E0,1.291613430E-1,3.370369673E-1,2.520955205E-1
8.558214933E0,1.499307752E-1,3.651367426E-1,1.622983366E-1
8.560216233E0,1.896370053E-1,3.468107879E-1,8.044239879E-2
8.562217766E0,2.097955644E-1,3.205436170E-1,3.340577707E-2
8.564219066E0,2.470583320E-1,2.270812094E-1,-5.028276145E-2
8.566220366E0,2.855428457E-1,1.403383464E-1,-1.382473558E-1
8.568221699E0,3.038688004E-1,1.085733548E-1,-1.712340862E-1
8.570223065E0,3.380772769E-1,1.067407578E-1,-2.488139719E-1
8.572224365E0,3.564032316E-1,1.659946889E-1,-3.080678880E-1
8.574225731E0,3.722856939E-1,2.142530382E-1,-3.294481933E-1
8.576227064E0,3.753400147E-1,3.309283257E-1,-3.728196025E-1
8.578228397E0,3.777835071E-1,4.433275163E-1,-3.966433406E-1
8.580229797E0,3.753400147E-1,4.928075969E-1,-4.045845866E-1
8.582231163E0,3.637336195E-1,5.435094237E-1,-4.174127877E-1
8.584232496E0,3.582358062E-1,5.581701398E-1,-4.180236459E-1
8.586233896E0,3.417424560E-1,5.490071774E-1,-4.259648621E-1
8.588235229E0,3.276925683E-1,5.111335516E-1,-4.290192127E-1
8.590236562E0,3.221947551E-1,4.848663211E-1,-4.259648621E-1
8.592237962E0,3.124209344E-1,4.372188747E-1,-4.277974963E-1
8.594239328E0,3.020362258E-1,4.115625322E-1,-3.996976912E-1
8.596240628E0,2.977601588E-1,4.017886519E-1,-3.887021244E-1
8.598241761E0,2.928732336E-1,4.109516740E-1,-3.465524018E-1
8.600243094E0,2.916514874E-1,4.421057701E-1,-3.037918508E-1
8.602244427E0,2.922623456E-1,4.671512544E-1,-2.787463665E-1
8.604245793E0,2.892080247E-1,5.257943273E-1,-2.347640693E-1
8.606247126E0,2.910406590E-1,5.673331022E-1,-2.091077268E-1
8.608248459E0,2.904297709E-1,6.595737934E-1,-1.577950418E-1
8.610249825E0,2.861537039E-1,7.328776121E-1,-1.211431250E-1
8.612251191E0,2.843210995E-1,7.628100514E-1,-1.089258268E-1
8.614252757E0,2.873754501E-1,7.902989388E-1,-8.265862614E-2
8.616254090E0,2.922623456E-1,7.793034315E-1,-5.272622406E-2
8.618255423E0,2.867645919E-1,7.573122382E-1,-3.623285890E-2
8.620256789E0,2.867645919E-1,6.943930984E-1,-4.467868246E-3
8.622258155E0,2.855428457E-1,6.180349588E-1,2.302106842E-2
8.624259521E0,2.806559205E-1,5.844373703E-1,3.462750465E-2
8.626260887E0,2.696603537E-1,5.331246853E-1,6.639250368E-2
8.628262253E0,2.623299658E-1,5.093009472E-1,9.204884619E-2
8.630263553E0,2.568321824E-1,5.111335516E-1,1.018226817E-1
8.632264919E0,2.482800782E-1,5.215182304E-1,1.323659569E-1
8.634266219E0,2.427822948E-1,5.349572897E-1,1.427506506E-1
8.636267519E0,2.433931381E-1,5.581701398E-1,1.592440158E-1
8.638268885E0,2.415605485E-1,5.887134671E-1,1.720721871E-1
8.640273785E0,2.397279441E-1,5.984873176E-1,1.751265079E-1
8.642275118E0,2.495017946E-1,6.217001081E-1,1.885655522E-1
8.644276484E0,2.629408240E-1,6.265870929E-1,1.928416044E-1
8.646277817E0,2.666060328E-1,6.308631301E-1,1.916198730E-1
8.648279150E0,2.879863083E-1,6.326957345E-1,1.971176565E-1
8.650280550E0,3.032579422E-1,6.363608837E-1,1.928416044E-1
8.652281883E0,3.130317926E-1,6.449130177E-1,1.916198730E-1
8.654283216E0,3.313577473E-1,6.498000026E-1,1.910089999E-1
8.656284582E0,3.380772769E-1,6.528543234E-1,1.836786419E-1
8.658285948E0,3.673987985E-1,6.632390022E-1,1.763482541E-1
8.660287281E0,3.881682158E-1,6.693476439E-1,1.708504707E-1
8.662288614E0,3.967203498E-1,6.809540987E-1,1.696287245E-1
8.664289947E0,4.174897373E-1,7.029452324E-1,1.671852767E-1
8.666291280E0,4.358156919E-1,7.218821049E-1,1.610766202E-1
8.668292646E0,4.443678260E-1,7.389862537E-1,1.580222994E-1
8.670294246E0,4.730784893E-1,7.658643723E-1,1.537462324E-1
8.672295579E0,4.877392650E-1,7.945750356E-1,1.500810385E-1
8.674296945E0,5.011782646E-1,8.092357516E-1,1.482484490E-1
8.676298278E0,5.152282119E-1,8.232856989E-1,1.433615237E-1
8.678299611E0,5.341649652E-1,8.361138701E-1,1.341985464E-1
8.680300977E0,5.390519500E-1,8.367247581E-1,1.317550838E-1
8.682302310E0,5.457714200E-1,8.434442878E-1,1.232029647E-1
8.684303643E0,5.543235540E-1,8.379464746E-1,1.213703677E-1
8.686305009E0,5.622648597E-1,8.410007954E-1,1.164834499E-1
8.688306342E0,5.604321957E-1,8.281726241E-1,1.060987413E-1
8.690307675E0,5.647082329E-1,8.226748109E-1,1.024335474E-1
8.692309008E0,5.622648597E-1,8.006836772E-1,9.571403265E-2
8.694310374E0,5.622648597E-1,7.774708271E-1,9.143797308E-2
8.696311740E0,5.585995913E-1,7.652534842E-1,8.777277917E-2
8.698313040E0,5.561560988E-1,7.371537089E-1,7.616634667E-2
8.702312139E0,5.439388156E-1,6.956148744E-1,6.578163058E-2
8.704313439E0,5.390519500E-1,6.717911363E-1,6.455990672E-2
8.706314772E0,5.359976292E-1,6.528543234E-1,6.211644411E-2
8.708316105E0,5.127847195E-1,6.253653765E-1,5.112086982E-2
8.710318138E0,4.877392650E-1,6.015416384E-1,4.379048571E-2
8.712319471E0,4.724676311E-1,5.893242955E-1,3.707096726E-2
8.714321171E0,4.529199302E-1,5.667222738E-1,3.096231632E-2
8.716322237E0,4.254310131E-1,5.435094237E-1,2.790798992E-2
8.718323570E0,4.187114835E-1,5.312921405E-1,2.057760581E-2
8.720324936E0,3.936659992E-1,5.019705892E-1,1.080376282E-2
8.722326302E0,3.796160817E-1,4.500470161E-1,1.080376282E-2
8.724327635E0,3.838921487E-1,4.066756070E-1,1.263635792E-2
8.726329001E0,3.765617609E-1,3.510868549E-1,2.862514462E-3
8.728330334E0,3.600684106E-1,3.474216759E-1,2.251649275E-3
8.730331400E0,3.136426508E-1,3.181001246E-1,-8.133059368E-3
8.732332733E0,2.745472789E-1,2.759504318E-1,-1.790690422E-2
8.734334066E0,2.604973614E-1,2.447963059E-1,-1.912863366E-2
8.736335432E0,2.220128626E-1,1.904293001E-1,-2.462642081E-2
8.738336765E0,1.890261322E-1,1.525556445E-1,-3.256766871E-2
8.740338065E0,1.682567298E-1,1.311753690E-1,-3.378940374E-2
8.742339398E0,1.340482682E-1,9.024740010E-2,-3.134594113E-2
8.744342698E0,1.010615453E-1,4.626510292E-2,-3.684372827E-2
8.746343998E0,8.151385188E-2,2.488481626E-2,-3.989805281E-2
8.748345298E0,4.730540514E-2,-2.031921037E-2,-4.173064977E-2
8.750346831E0,1.615127735E-2,-6.857756525E-2,-5.028276145E-2
8.752348197E0,3.933972213E-3,-9.117957950E-2,-5.089362711E-2
8.754349530E0,-1.561371610E-2,-1.522661000E-1,-5.883487687E-2
8.756350863E0,-2.722015604E-2,-1.809767783E-1,-6.433266401E-2
8.758352196E0,-3.821573034E-2,-2.555023432E-1,-6.677612662E-2
8.760353529E0,-5.470909178E-2,-3.245300949E-1,-7.166304439E-2
8.762354595E0,-5.470909178E-2,-3.587385416E-1,-7.777170092E-2
8.764355961E0,-6.326120347E-2,-4.412053525E-1,-8.082602918E-2
8.766357994E0,-7.242418826E-2,-4.894637167E-1,-8.326948434E-2
8.768359360E0,-7.425678521E-2,-5.114548802E-1,-8.876727521E-2
8.770359993E0,-7.364591211E-2,-5.597131848E-1,-8.815640956E-2
8.772361259E0,-7.425678521E-2,-6.055281162E-1,-9.121073037E-2
8.774361992E0,-7.670024037E-2,-6.201888919E-1,-9.548678994E-2
8.776363625E0,-7.059159130E-2,-6.427909136E-1,-9.915198386E-2
8.778364958E0,-6.692639738E-2,-6.537864804E-1,-9.304332733E-2
8.780366291E0,-6.020687893E-2,-6.739450097E-1,-8.754553646E-2
8.782367591E0,-6.509380043E-2,-6.702798605E-1,-8.632381260E-2
8.784368957E0,-6.631553173E-2,-6.702798605E-1,-8.265862614E-2
8.786370290E0,-5.470909178E-2,-6.696689725E-1,-7.044131309E-2
8.788371623E0,-4.188092053E-2,-6.543973684E-1,-6.555438787E-2
8.790372989E0,-3.943746164E-2,-6.366822720E-1,-6.250006706E-2
8.792374755E0,-2.355496399E-2,-6.079715490E-1,-4.417410865E-2
8.794376088E0,-1.378112007E-2,-6.006411910E-1,-3.562199324E-2
8.796377421E0,-6.450736895E-3,-5.768174529E-1,-2.584815212E-2
8.798378787E0,2.687807137E-4,-5.481067896E-1,-6.300464272E-3
8.800380153E0,3.933972213E-3,-5.035136342E-1,7.138571236E-3
8.802381519E0,5.766567774E-3,-4.766355455E-1,1.569068432E-2
8.806382285E0,1.187522057E-2,-4.222685695E-1,4.379048571E-2
8.808383685E0,2.164906450E-2,-3.642363548E-1,6.150557846E-2
8.810384885E0,1.981646940E-2,-3.037606776E-1,8.410759270E-2
8.812386185E0,2.409252524E-2,-2.726065814E-1,9.327057004E-2
8.814387551E0,2.470339090E-2,-2.292351276E-1,1.128182635E-1
8.816388884E0,1.981646940E-2,-1.718138009E-1,1.299224794E-1
8.818390250E0,2.164906450E-2,-1.492117792E-1,1.439723819E-1
8.820391616E0,2.042733319E-2,-9.728822857E-2,1.610766202E-1
8.822393949E0,2.287079394E-2,-5.819285661E-2,1.806242913E-1
8.824395282E0,1.859473810E-2,-3.314737976E-2,1.928416044E-1
8.826395948E0,1.126435492E-2,-1.606575534E-4,2.105567008E-1
8.828397281E0,8.210028522E-3,1.694356836E-2,2.221631259E-1
8.830398581E0,8.820894174E-3,4.687596485E-2,2.380456328E-1
8.832400014E0,-2.785545541E-3,7.131057978E-2,2.551498711E-1
8.834401614E0,-4.618141335E-3,7.986268401E-2,2.643128335E-1
8.836402947E0,-9.505063295E-3,9.757778049E-2,2.759192884E-1
8.838404280E0,-1.317025442E-2,1.042973027E-1,2.875257134E-1
8.840405580E0,-1.805717684E-2,1.085733548E-1,2.954669893E-1
8.842407113E0,-2.905275114E-2,1.214015260E-1,3.027973771E-1
8.844408446E0,-3.638313338E-2,1.268993169E-1,3.174581230E-1
8.846409746E0,-4.127005860E-2,1.323971003E-1,3.205124438E-1
8.848410812E0,-5.776341632E-2,1.476687342E-1,3.253993392E-1
8.850411912E0,-6.081774458E-2,1.543882489E-1,3.241776526E-1
8.852412845E0,-7.120245695E-2,1.653838158E-1,3.266210854E-1
8.854414211E0,-8.158716559E-2,1.800445914E-1,3.253993392E-1
8.856415544E0,-8.219803125E-2,1.861532480E-1,3.235667646E-1
8.858416877E0,-8.769581467E-2,1.965379417E-1,3.180689812E-1
8.860418243E0,-9.197186679E-2,2.020357400E-1,3.082951307E-1
8.862419576E0,-9.197186679E-2,1.953162253E-1,3.027973771E-1
8.864420909E0,-9.013927728E-2,1.922619045E-1,2.881366014E-1
8.866422275E0,-8.403062075E-2,1.763793975E-1,2.777518630E-1
8.868423608E0,-9.013927728E-2,1.745467931E-1,2.746975422E-1
8.870424941E0,-8.891753852E-2,1.568317115E-1,2.612585127E-1
8.872426341E0,-7.670024037E-2,1.317862421E-1,2.514846623E-1
8.874427574E0,-7.303504646E-2,1.195689291E-1,2.447651476E-1
8.876428940E0,-6.875899434E-2,9.452345222E-2,2.374347746E-1
8.878430273E0,-6.142860651E-2,7.497576624E-2,2.288826555E-1
8.880431606E0,-5.043303221E-2,5.176289007E-2,2.252174616E-1
8.882432239E0,-3.210707754E-2,1.633270457E-2,2.178870887E-1
8.884433572E0,-2.477669530E-2,7.169725373E-3,2.148327529E-1
8.886434905E0,-1.072679367E-2,-2.215180546E-2,2.142218947E-1
8.888436205E0,9.431759827E-3,-6.185804680E-2,2.166653425E-1
8.890437571E0,2.225993015E-2,-8.079487085E-2,2.215522826E-1
8.892438904E0,3.936415538E-2,-1.131707281E-1,2.313261181E-1
