"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.622640739E1,2.299541235E-1,1.106116295E0,1.861220896E-1
1.622841066E1,2.360627651E-1,1.104894519E0,1.787917018E-1
1.623041199E1,2.385062277E-1,1.110392332E0,1.708504707E-1
1.623241336E1,2.433931381E-1,1.108559847E0,1.702395976E-1
1.623441482E1,2.446148843E-1,1.111614108E0,1.641309410E-1
1.623641646E1,2.458366156E-1,1.107948899E0,1.519136280E-1
1.623841782E1,2.433931381E-1,1.105505466E0,1.451941282E-1
1.624041946E1,2.452257425E-1,1.104894519E0,1.403071880E-1
1.624242079E1,2.427822948E-1,1.102451086E0,1.415289342E-1
1.624442216E1,2.427822948E-1,1.100618482E0,1.409180611E-1
1.624642329E1,2.446148843E-1,1.103062034E0,1.396963298E-1
1.624842502E1,2.372844964E-1,1.120166302E0,1.293116212E-1
1.625042629E1,2.342301607E-1,1.128107429E0,1.274790317E-1
1.625242762E1,2.323975712E-1,1.149487734E0,1.268681586E-1
1.625442895E1,2.287323773E-1,1.157428980E0,1.250355542E-1
1.625643032E1,2.250671834E-1,1.185528755E0,1.201486439E-1
1.625843165E1,2.165150791E-1,1.203243852E0,1.189269125E-1
1.626043298E1,2.122390121E-1,1.222180605E0,1.201486439E-1
1.626243508E1,2.042977810E-1,1.238674045E0,1.219812408E-1
1.626443642E1,1.975782663E-1,1.259443521E0,1.238138378E-1
1.626643775E1,1.933021992E-1,1.275325894E0,1.256464273E-1
1.626843912E1,1.871935427E-1,1.296706319E0,1.299224794E-1
1.627044045E1,1.816957593E-1,1.315032244E0,1.329768002E-1
1.627244178E1,1.786414385E-1,1.332136512E0,1.341985464E-1
1.627444312E1,1.700893193E-1,1.354127526E0,1.348094046E-1
1.627644445E1,1.682567298E-1,1.363290548E0,1.378637403E-1
1.627844578E1,1.542068124E-1,1.382838249E0,1.403071880E-1
1.628044872E1,1.505416334E-1,1.397498965E0,1.458049715E-1
1.628245005E1,1.462655813E-1,1.407883763E0,1.451941282E-1
1.628445141E1,1.407677978E-1,1.427431345E0,1.464158446E-1
1.628645348E1,1.303830743E-1,1.432929158E0,1.464158446E-1
1.629045425E1,1.297722161E-1,1.447589993E0,1.513027698E-1
1.629245558E1,1.236635596E-1,1.453087807E0,1.445832551E-1
1.629445754E1,1.267178953E-1,1.454309464E0,1.470267177E-1
1.629645868E1,1.181657687E-1,1.461029053E0,1.390854716E-1
1.629846001E1,1.199983656E-1,1.459807277E0,1.384745985E-1
1.630046104E1,1.157223135E-1,1.462250710E0,1.293116212E-1
1.630246241E1,1.145005822E-1,1.461029053E0,1.207595095E-1
1.630446374E1,1.132788509E-1,1.463472366E0,1.189269125E-1
1.630646508E1,1.132788509E-1,1.461029053E0,1.122073904E-1
1.630846604E1,1.120571196E-1,1.456142068E0,1.006009504E-1
1.631046748E1,1.096136644E-1,1.459807277E0,9.082710743E-2
1.631246881E1,1.138897166E-1,1.450644255E0,8.655105531E-2
1.631447017E1,1.132788509E-1,1.444535613E0,7.250115275E-2
1.631647151E1,1.193875074E-1,1.435372710E0,6.272730976E-2
1.631847284E1,1.254961491E-1,1.428653240E0,5.051000044E-2
1.632047421E1,1.297722161E-1,1.417657614E0,4.440135136E-2
1.632247481E1,1.316048056E-1,1.407883763E0,3.584923968E-2
1.632447614E1,1.346591413E-1,1.399942517E0,2.546452917E-2
1.632647750E1,1.389351934E-1,1.394444704E0,2.057760581E-2
1.632847884E1,1.395460516E-1,1.375507951E0,1.324722357E-2
1.633048017E1,1.444329768E-1,1.361458063E0,-2.024407499E-3
1.633248127E1,1.456547081E-1,1.353516698E0,-5.078733433E-3
1.633448260E1,1.474872977E-1,1.333968997E0,-7.522194646E-3
1.633648394E1,1.505416334E-1,1.308923602E0,-1.424171217E-2
1.633848530E1,1.517633647E-1,1.297927976E0,-1.912863366E-2
1.634248280E1,1.505416334E-1,1.258221745E0,-2.279382572E-2
1.634448484E1,1.511524916E-1,1.249058723E0,-1.973949932E-2
1.634648544E1,1.499307752E-1,1.236230612E0,-2.157209627E-2
1.634848677E1,1.511524916E-1,1.225845933E0,-1.973949932E-2
1.635048810E1,1.438221186E-1,1.206909060E0,-1.118738670E-2
1.635248943E1,1.413786411E-1,1.200189590E0,-8.133059368E-3
1.635449003E1,1.426003873E-1,1.187972307E0,-3.857003292E-3
1.635649130E1,1.395460516E-1,1.177587509E0,-1.413542195E-3
1.635849263E1,1.322156638E-1,1.170257211E0,3.473379882E-3
1.636049400E1,1.340482682E-1,1.166591883E0,7.749436423E-3
1.636249533E1,1.309939474E-1,1.153152943E0,1.630154997E-2
1.636449666E1,1.236635596E-1,1.140935659E0,1.996674202E-2
1.636649803E1,1.242744252E-1,1.134216070E0,2.424279787E-2
1.636850003E1,1.218309626E-1,1.127496600E0,3.035145067E-2
1.637050136E1,1.163331792E-1,1.114668489E0,3.523837402E-2
1.637250273E1,1.120571196E-1,1.111614108E0,3.890356421E-2
1.637450446E1,1.151114479E-1,1.099396706E0,4.623394832E-2
1.637650580E1,1.077810675E-1,1.098175049E0,4.562308267E-2
1.637850773E1,1.071701944E-1,1.090844750E0,4.745567590E-2
1.638050906E1,1.022832766E-1,1.081070781E0,4.928827286E-2
1.638251103E1,9.800721705E-2,1.084735990E0,4.684481025E-2
1.638451239E1,9.617462009E-2,1.082292557E0,4.867740721E-2
1.638651373E1,9.006597102E-2,1.086568594E0,5.112086982E-2
1.638851506E1,8.762251586E-2,1.085346937E0,4.440135136E-2
1.639051643E1,8.640077710E-2,1.097564220E0,4.012529552E-2
1.639251803E1,8.701164275E-2,1.104894519E0,3.523837402E-2
1.639451936E1,8.395732194E-2,1.107338071E0,3.035145067E-2
1.639652073E1,9.067683667E-2,1.116500974E0,2.485366166E-2
1.639852206E1,9.128770232E-2,1.125663996E0,2.118847333E-2
1.640052332E1,9.189856797E-2,1.129940033E0,1.324722357E-2
1.640252469E1,9.434202313E-2,1.132383585E0,4.084245302E-3
1.640452532E1,9.434202313E-2,1.136659503E0,-6.300464272E-3
1.640652666E1,1.022832766E-1,1.139713883E0,-1.363084652E-2
1.640852802E1,1.102245227E-1,1.146433353E0,-2.462642081E-2
1.641052936E1,1.138897166E-1,1.148876786E0,-3.195680305E-2
1.641253069E1,1.187766418E-1,1.154374599E0,-4.417410865E-2
1.641453202E1,1.242744252E-1,1.158039808E0,-5.822401121E-2
1.641653335E1,1.248852909E-1,1.154374599E0,-6.494352967E-2
1.641853469E1,1.291613430E-1,1.156207323E0,-7.716083527E-2
1.642053602E1,1.291613430E-1,1.153152943E0,-8.510208130E-2
1.642253735E1,1.358808577E-1,1.148876786E0,-9.426505864E-2
1.642453872E1,1.371026039E-1,1.139103055E0,-1.119801477E-1
1.642653982E1,1.377134621E-1,1.134827018E0,-1.119801477E-1
1.642854049E1,1.456547081E-1,1.124442220E0,-1.223648638E-1
1.643054185E1,1.401569247E-1,1.118333578E0,-1.351930201E-1
1.643254318E1,1.413786411E-1,1.112835765E0,-1.376364827E-1
1.643454412E1,1.438221186E-1,1.097564220E0,-1.480211914E-1
1.643654548E1,1.413786411E-1,1.087790251E0,-1.553515792E-1
1.643854602E1,1.450438350E-1,1.081070781E0,-1.590167731E-1
1.644054735E1,1.438221186E-1,1.064577460E0,-1.669580191E-1
1.644254808E1,1.529850960E-1,1.043197155E0,-1.736775339E-1
1.644454942E1,1.542068124E-1,1.038921118E0,-1.712340862E-1
1.644655058E1,1.542068124E-1,1.016929984E0,-1.748992801E-1
1.644855195E1,1.548176855E-1,1.011432171E0,-1.724558175E-1
1.645055328E1,1.529850960E-1,9.955496788E-1,-1.755101383E-1
1.645255461E1,1.548176855E-1,9.827215075E-1,-1.730666757E-1
1.645455598E1,1.566502899E-1,9.760020375E-1,-1.736775339E-1
1.645655811E1,1.529850960E-1,9.588977695E-1,-1.724558175E-1
1.645856018E1,1.548176855E-1,9.472913146E-1,-1.645145565E-1
1.646056161E1,1.529850960E-1,9.362957478E-1,-1.669580191E-1
1.646256294E1,1.499307752E-1,9.277436733E-1,-1.596276462E-1
1.646456428E1,1.389351934E-1,9.118611217E-1,-1.590167731E-1
1.646656564E1,1.371026039E-1,9.057524800E-1,-1.590167731E-1
1.646856698E1,1.364917308E-1,8.892591596E-1,-1.547407210E-1
1.647056831E1,1.297722161E-1,8.782635331E-1,-1.529081315E-1
1.647256968E1,1.273287535E-1,8.636027575E-1,-1.455777436E-1
1.647457101E1,1.224418357E-1,8.513854742E-1,-1.413016766E-1
1.647657234E1,1.199983656E-1,8.477202654E-1,-1.333604306E-1
1.647857371E1,1.151114479E-1,8.312269449E-1,-1.296952367E-1
1.648057504E1,1.077810675E-1,8.202313781E-1,-1.241974533E-1
1.648257711E1,1.047267392E-1,8.116792440E-1,-1.217539981E-1
1.648457844E1,9.739635140E-2,8.061814308E-1,-1.138127446E-1
1.648658097E1,9.250943363E-2,7.915207148E-1,-1.015954465E-1
1.648858230E1,8.884423971E-2,7.829685807E-1,-9.793025255E-2
1.649058364E1,8.090299368E-2,7.738056183E-1,-8.937813342E-2
1.649258497E1,7.907039672E-2,7.652534842E-1,-8.204775304E-2
1.649458634E1,7.235087454E-2,7.652534842E-1,-8.021515608E-2
1.649658767E1,6.563135982E-2,7.512035966E-1,-7.044131309E-2
1.649858924E1,6.257703155E-2,7.438732386E-1,-7.227391005E-2
1.650059060E1,5.158146471E-2,7.353211045E-1,-6.188920140E-2
1.650259194E1,4.608367383E-2,7.224929333E-1,-5.211535469E-2
1.650459327E1,4.547280818E-2,7.151625156E-1,-4.845016450E-2
1.650659480E1,3.814242408E-2,6.968365908E-1,-4.234151542E-2
1.650859613E1,3.325550631E-2,6.840084195E-1,-3.623285890E-2
1.651059747E1,2.897944674E-2,6.791214943E-1,-3.562199324E-2
1.651259883E1,1.859473810E-2,6.662933230E-1,-2.462642081E-2
1.651460017E1,1.615127735E-2,6.571303606E-1,-1.729603857E-2
1.651660070E1,1.431868132E-2,6.552977562E-1,-1.240911707E-2
1.651860133E1,8.210028522E-3,6.418586969E-1,-6.911329459E-3
1.652060267E1,2.712241607E-3,6.455239058E-1,-5.689599086E-3
1.652260400E1,1.490511233E-3,6.345283389E-1,-1.918116759E-4
1.652460536E1,-1.563815051E-3,6.259762049E-1,9.582032450E-3
1.652660670E1,-9.529497474E-4,6.186457872E-1,7.749436423E-3
1.652860803E1,-7.061602082E-3,6.180349588E-1,1.507981960E-2
1.653060940E1,-5.229006521E-3,6.064285040E-1,1.691241376E-2
1.653261073E1,-5.839871708E-3,6.015416384E-1,2.302106842E-2
1.653461206E1,-1.011592895E-2,5.905460119E-1,2.363193408E-2
1.653661346E1,-7.061602082E-3,5.819938779E-1,3.035145067E-2
1.653861480E1,-5.229006521E-3,5.771070123E-1,3.218404949E-2
1.654061613E1,-8.283332922E-3,5.630571246E-1,4.012529552E-2
1.654261676E1,-1.011592895E-2,5.514506698E-1,3.646010160E-2
1.654461809E1,-7.672467735E-3,5.447311401E-1,4.256875440E-2
1.654661846E1,-7.061602082E-3,5.288486481E-1,4.501221329E-2
1.654861983E1,-2.785545541E-3,5.196856856E-1,4.745567590E-2
1.655062116E1,-5.839871708E-3,5.111335516E-1,4.745567590E-2
1.655262249E1,-2.785545541E-3,5.019705892E-1,4.989913851E-2
1.655462382E1,-9.529497474E-4,4.915858805E-1,5.417519435E-2
1.655662516E1,1.490511233E-3,4.805903137E-1,5.051000044E-2
1.655862649E1,5.155702587E-3,4.640969336E-1,5.112086982E-2
1.656062782E1,2.687807137E-4,4.512687624E-1,4.989913851E-2
1.656262916E1,1.490511233E-3,4.414949119E-1,4.745567590E-2
1.656463052E1,3.323107027E-3,4.213363528E-1,5.051000044E-2
1.656663186E1,-3.420845314E-4,4.127842486E-1,4.867740721E-2
1.656863319E1,2.101376420E-3,3.877387643E-1,4.867740721E-2
1.657063456E1,5.766567774E-3,3.791866601E-1,4.623394832E-2
1.657263589E1,2.687807137E-4,3.584172428E-1,4.806654528E-2
1.657463722E1,1.490511233E-3,3.394804001E-1,4.562308267E-2
1.657663859E1,8.796459297E-4,3.284848332E-1,5.112086982E-2
1.657863992E1,3.323107027E-3,3.150458038E-1,5.051000044E-2
1.658064125E1,2.712241607E-3,3.016067743E-1,4.623394832E-2
1.658264262E1,4.544837400E-3,2.967198491E-1,4.256875440E-2
1.658464692E1,6.988298614E-3,2.857242823E-1,4.562308267E-2
1.658664825E1,1.065349020E-2,2.796156406E-1,4.073616117E-2
1.658864935E1,8.820894174E-3,2.722852528E-1,4.317962006E-2
1.659065068E1,6.988298614E-3,2.673983276E-1,4.195788875E-2
1.659265202E1,8.820894174E-3,2.680091858E-1,4.012529552E-2
1.659465818E1,1.676214300E-2,2.643440068E-1,3.829269856E-2
1.659666022E1,1.065349020E-2,2.643440068E-1,3.890356421E-2
1.659866155E1,1.248608623E-2,2.612896860E-1,4.012529552E-2
1.660066292E1,1.859473810E-2,2.625113726E-1,3.829269856E-2
1.660266425E1,1.981646940E-2,2.673983276E-1,3.951442987E-2
1.660466558E1,2.042733319E-2,2.655657232E-1,3.646010160E-2
1.660666695E1,1.859473810E-2,2.698417604E-1,3.584923968E-2
1.660866828E1,2.348166145E-2,2.649548650E-1,3.401664272E-2
1.661066961E1,2.287079394E-2,2.680091858E-1,3.157318011E-2
1.661267098E1,2.409252524E-2,2.759504318E-1,2.974058501E-2
1.661467231E1,2.287079394E-2,2.765613198E-1,3.340577707E-2
1.661667365E1,2.470339090E-2,2.692309320E-1,2.912972122E-2
1.661867501E1,2.775771730E-2,2.722852528E-1,2.912972122E-2
1.662067634E1,2.653598599E-2,2.735069692E-1,2.851885371E-2
1.662267768E1,2.531425655E-2,2.728961110E-1,2.851885371E-2
1.662467901E1,2.714684978E-2,2.710635066E-1,2.729712427E-2
1.662668034E1,2.348166145E-2,2.722852528E-1,3.035145067E-2
1.662868168E1,2.287079394E-2,2.649548650E-1,3.035145067E-2
1.663068301E1,2.348166145E-2,2.582353652E-1,2.974058501E-2
1.663268434E1,2.225993015E-2,2.619005442E-1,3.096231632E-2
1.663468571E1,2.653598599E-2,2.484614998E-1,3.218404949E-2
1.663668704E1,1.981646940E-2,2.496832311E-1,3.279491141E-2
1.663868838E1,2.103819884E-2,2.392985225E-1,3.279491141E-2
1.664068974E1,1.920560189E-2,2.392985225E-1,3.279491141E-2
1.664269107E1,2.042733319E-2,2.386876494E-1,3.340577707E-2
1.664669081E1,1.187522057E-2,2.374659330E-1,2.974058501E-2
1.664869241E1,1.676214300E-2,2.344115973E-1,3.340577707E-2
1.665069374E1,1.431868132E-2,2.319681346E-1,3.462750465E-2
1.665269510E1,1.004262455E-2,2.331898659E-1,3.584923968E-2
1.665669224E1,1.004262455E-2,2.252486050E-1,3.523837402E-2
1.665869474E1,1.431868132E-2,2.276920825E-1,4.012529552E-2
1.666069607E1,6.377433427E-3,2.234160155E-1,4.012529552E-2
1.666269717E1,9.431759827E-3,2.228051573E-1,3.707096726E-2
1.666469854E1,1.187522057E-2,2.111987174E-1,4.195788875E-2
1.666669987E1,1.309695095E-2,2.087552547E-1,4.440135136E-2
1.666870120E1,1.431868132E-2,2.118095905E-1,4.317962006E-2
1.667070257E1,1.554041170E-2,2.044792026E-1,4.623394832E-2
1.667270390E1,1.431868132E-2,2.002031356E-1,4.745567590E-2
1.667470524E1,1.248608623E-2,2.002031356E-1,4.562308267E-2
1.667670660E1,1.676214300E-2,1.983705461E-1,4.745567590E-2
1.667870793E1,1.737300679E-2,1.953162253E-1,5.234259740E-2
1.668070927E1,2.348166145E-2,1.892075688E-1,5.295346305E-2
1.668271063E1,1.920560189E-2,1.855423748E-1,5.356433243E-2
1.668471197E1,2.714684978E-2,1.843206435E-1,5.173173547E-2
1.668671330E1,2.592512220E-2,1.776011288E-1,4.928827286E-2
1.668871467E1,2.959031239E-2,1.776011288E-1,5.295346305E-2
1.669071600E1,3.508809954E-2,1.666055620E-1,5.784038454E-2
1.669271733E1,3.325550631E-2,1.653838158E-1,5.234259740E-2
1.669471866E1,3.569896147E-2,1.604969054E-1,5.417519435E-2
1.669672000E1,3.997502103E-2,1.604969054E-1,5.600779131E-2
1.669872133E1,4.241848364E-2,1.543882489E-1,4.867740721E-2
1.670072266E1,3.630983084E-2,1.501121968E-1,5.600779131E-2
1.670272400E1,3.203377500E-2,1.531665176E-1,5.478606001E-2
1.670472536E1,3.447723389E-2,1.507230550E-1,5.784038454E-2
1.670672670E1,3.936415538E-2,1.427818090E-1,5.295346305E-2
1.670872803E1,3.936415538E-2,1.446144134E-1,5.173173547E-2
1.671072939E1,4.119675234E-2,1.397274733E-1,5.478606001E-2
1.671273073E1,3.875329345E-2,1.403383464E-1,5.295346305E-2
1.671473206E1,3.630983084E-2,1.372840255E-1,4.806654528E-2
1.671673343E1,3.692069650E-2,1.378948838E-1,5.417519435E-2
1.671873363E1,3.569896147E-2,1.360622793E-1,4.806654528E-2
1.672073496E1,3.203377500E-2,1.317862421E-1,5.173173547E-2
1.672273632E1,3.753155842E-2,1.238449886E-1,4.745567590E-2
1.672473766E1,3.264463693E-2,1.195689291E-1,4.928827286E-2
1.672673899E1,3.203377500E-2,1.165146008E-1,4.928827286E-2
1.672874036E1,3.386636823E-2,1.152928770E-1,4.501221329E-2
1.673074169E1,3.447723389E-2,1.061298996E-1,4.745567590E-2
1.673274279E1,3.386636823E-2,1.018538326E-1,4.745567590E-2
1.673474416E1,2.959031239E-2,1.018538326E-1,4.867740721E-2
1.673674549E1,2.836858109E-2,9.085825831E-2,4.745567590E-2
1.673874682E1,2.897944674E-2,8.291701227E-2,4.928827286E-2
1.674074819E1,2.897944674E-2,7.986268401E-2,5.478606001E-2
1.674274952E1,2.897944674E-2,7.497576624E-2,5.539692566E-2
1.674475085E1,2.714684978E-2,6.947798282E-2,5.600779131E-2
1.674675222E1,2.592512220E-2,6.398019195E-2,5.906211957E-2
1.674875355E1,2.409252524E-2,5.787153915E-2,5.722952262E-2
1.675075489E1,2.225993015E-2,5.359548703E-2,6.089471281E-2
1.675275625E1,2.409252524E-2,5.420634896E-2,5.845125020E-2
1.675475758E1,2.103819884E-2,5.115202442E-2,5.906211957E-2
1.675675892E1,1.859473810E-2,4.870856181E-2,6.211644411E-2
1.675876028E1,1.798387244E-2,4.687596485E-2,6.272730976E-2
1.676076162E1,1.004262455E-2,4.993029311E-2,6.761422753E-2
1.676276295E1,1.370781567E-2,5.054115504E-2,6.394904107E-2
1.676476428E1,1.554041170E-2,4.565423727E-2,6.272730976E-2
1.676676562E1,1.248608623E-2,5.298461765E-2,6.700336188E-2
1.676876695E1,1.615127735E-2,4.993029311E-2,7.066855580E-2
1.677076828E1,1.798387244E-2,4.993029311E-2,6.944682449E-2
1.677276962E1,1.309695095E-2,5.359548703E-2,7.189028710E-2
1.677477588E1,1.248608623E-2,5.298461765E-2,7.127942145E-2
1.677677721E1,1.676214300E-2,5.054115504E-2,7.005769014E-2
1.677877855E1,1.798387244E-2,6.092586368E-2,7.250115275E-2
1.678077991E1,2.287079394E-2,6.092586368E-2,7.250115275E-2
1.678278148E1,2.103819884E-2,5.848240480E-2,7.433374971E-2
1.678478281E1,2.225993015E-2,5.848240480E-2,7.311201841E-2
1.678678418E1,2.409252524E-2,6.520193070E-2,7.922067493E-2
1.678878528E1,2.470339090E-2,6.825625151E-2,8.532932401E-2
1.679078661E1,2.592512220E-2,7.253230363E-2,8.105327189E-2
1.679278821E1,2.592512220E-2,7.680836320E-2,8.044239879E-2
1.679478934E1,3.020117804E-2,8.169528097E-2,8.471845835E-2
1.679679068E1,3.203377500E-2,8.719307184E-2,8.288586140E-2
1.679879204E1,2.775771730E-2,9.635604918E-2,8.166413009E-2
1.680079498E1,2.897944674E-2,9.696692228E-2,8.532932401E-2
1.680279631E1,2.348166145E-2,9.146913141E-2,8.471845835E-2
1.680479768E1,2.714684978E-2,9.513432533E-2,8.899451792E-2
1.680679901E1,2.470339090E-2,1.030755714E-1,8.655105531E-2
1.680880034E1,2.287079394E-2,9.452345222E-2,8.838365227E-2
1.681080171E1,1.920560189E-2,1.018538326E-1,8.960537612E-2
1.681280304E1,1.920560189E-2,9.941037744E-2,8.594018221E-2
1.681480511E1,1.859473810E-2,9.391258657E-2,8.960537612E-2
1.681680647E1,1.615127735E-2,9.024740010E-2,8.716192096E-2
1.681880781E1,1.004262455E-2,8.780393749E-2,8.410759270E-2
1.682080914E1,1.248608623E-2,8.536047488E-2,8.532932401E-2
1.682281050E1,1.004262455E-2,7.741922885E-2,8.594018221E-2
1.682481184E1,7.599163335E-3,7.131057978E-2,8.227499574E-2
1.682681800E1,4.544837400E-3,6.459105760E-2,7.983153313E-2
1.682881937E1,3.323107027E-3,6.153673306E-2,7.616634667E-2
1.683082070E1,2.101376420E-3,4.687596485E-2,7.799893618E-2
1.683282204E1,2.101376420E-3,4.382164031E-2,7.494460791E-2
1.683681980E1,4.544837400E-3,2.671741322E-2,6.883595884E-2
1.683882113E1,2.101376420E-3,2.671741322E-2,6.394904107E-2
1.684082247E1,2.712241607E-3,1.327837724E-2,6.211644411E-2
1.684282363E1,3.323107027E-3,1.205664687E-2,6.028384715E-2
1.684482500E1,-3.420845314E-4,4.115399439E-3,6.333817542E-2
1.684682633E1,-2.785545541E-3,-3.825849155E-3,5.661865696E-2
1.684882790E1,-1.563815051E-3,-5.658444948E-3,5.722952262E-2
1.685082926E1,-4.007276148E-3,-1.665401831E-2,5.478606001E-2
1.685283060E1,-4.618141335E-3,-1.543228887E-2,5.539692566E-2
1.685483213E1,-4.007276148E-3,-1.970834471E-2,5.295346305E-2
1.685683350E1,-7.672467735E-3,-2.642786130E-2,4.928827286E-2
1.685883483E1,-2.785545541E-3,-2.520613372E-2,5.112086982E-2
1.686283593E1,-8.894198574E-3,-3.375824913E-2,4.501221329E-2
1.686483726E1,-5.229006521E-3,-3.375824913E-2,4.928827286E-2
1.686683859E1,-9.529497474E-4,-3.375824913E-2,4.440135136E-2
1.686884069E1,-9.529497474E-4,-4.719728231E-2,4.684481025E-2
1.687084203E1,-2.174680121E-3,-4.964074492E-2,4.379048571E-2
1.687284339E1,-1.563815051E-3,-5.636025965E-2,4.317962006E-2
1.687484403E1,-2.785545541E-3,-6.185804680E-2,4.317962006E-2
1.687684536E1,-1.563815051E-3,-6.369064003E-2,4.623394832E-2
1.687884669E1,-5.839871708E-3,-6.430150568E-2,4.317962006E-2
1.688084806E1,-9.529497474E-4,-8.079487085E-2,4.501221329E-2
1.688284939E1,-2.785545541E-3,-7.774055004E-2,4.440135136E-2
1.688485072E1,-4.007276148E-3,-8.690351993E-2,4.440135136E-2
1.688884859E1,8.796459297E-4,-9.973169118E-2,4.501221329E-2
1.689084992E1,-9.529497474E-4,-1.082838029E-1,4.623394832E-2
1.689285129E1,-2.785545541E-3,-1.137815937E-1,4.440135136E-2
1.689485262E1,-2.785545541E-3,-1.192793772E-1,5.112086982E-2
1.689685396E1,-7.672467735E-3,-1.235554367E-1,4.867740721E-2
1.689885532E1,-7.672467735E-3,-1.259988993E-1,5.295346305E-2
1.690085665E1,-2.785545541E-3,-1.357727349E-1,5.173173547E-2
1.690285815E1,-4.007276148E-3,-1.382161975E-1,5.173173547E-2
1.690486022E1,-1.563815051E-3,-1.418813914E-1,5.417519435E-2
1.690686155E1,-4.618141335E-3,-1.400488019E-1,5.356433243E-2
1.690886289E1,-5.229006521E-3,-1.412705183E-1,5.356433243E-2
1.691086422E1,-2.174680121E-3,-1.443248540E-1,5.173173547E-2
1.691286575E1,3.323107027E-3,-1.473791748E-1,5.539692566E-2
1.691486708E1,8.796459297E-4,-1.486009061E-1,5.722952262E-2
1.691686842E1,2.687807137E-4,-1.516552418E-1,5.417519435E-2
1.691886975E1,8.796459297E-4,-1.608182192E-1,5.356433243E-2
1.692087112E1,2.712241607E-3,-1.620399505E-1,5.661865696E-2
1.692287245E1,2.687807137E-4,-1.650942713E-1,5.112086982E-2
1.692487378E1,8.796459297E-4,-1.705920547E-1,4.989913851E-2
1.692687515E1,-9.529497474E-4,-1.760898381E-1,4.928827286E-2
1.692887575E1,-6.450736895E-3,-1.821984947E-1,4.134702682E-2
1.693087685E1,-4.007276148E-3,-1.956375390E-1,4.012529552E-2
1.693287818E1,-6.450736895E-3,-1.968592703E-1,4.012529552E-2
1.693487952E1,-8.283332922E-3,-2.206830084E-1,3.584923968E-2
1.693688085E1,-8.283332922E-3,-2.249590605E-1,3.401664272E-2
1.693888221E1,-1.194852404E-2,-2.353437841E-1,3.096231632E-2
1.694088355E1,-1.133765932E-2,-2.548914552E-1,2.790798992E-2
1.694288488E1,-1.133765932E-2,-2.585566640E-1,2.179933712E-2
1.694488625E1,-1.378112007E-2,-2.701630890E-1,2.057760581E-2
1.694688758E1,-1.378112007E-2,-2.884890437E-1,1.507981960E-2
1.694888891E1,-1.500285044E-2,-2.921542227E-1,1.385808829E-2
1.695089028E1,-1.561371610E-2,-3.037606776E-1,1.080376282E-2
1.695289161E1,-1.500285044E-2,-3.135345280E-1,9.582032450E-3
1.695489294E1,-1.439198479E-2,-3.110910654E-1,7.138571236E-3
1.695689431E1,-1.683544554E-2,-3.202540576E-1,8.360302076E-3
1.695889564E1,-1.622457989E-2,-3.343039453E-1,5.305975210E-3
1.696089698E1,-2.050063759E-2,-3.361365497E-1,-8.026768919E-4
1.696289834E1,-1.622457989E-2,-3.398017287E-1,-1.918116759E-4
1.696489894E1,-1.500285044E-2,-3.404125869E-1,1.029918785E-3
1.696690028E1,-1.500285044E-2,-3.544625044E-1,-7.522194646E-3
1.696890164E1,-1.011592895E-2,-3.587385416E-1,-4.467868246E-3
1.697090274E1,-1.072679367E-2,-3.617928624E-1,-3.246137872E-3
1.697290467E1,-1.255938876E-2,-3.697341383E-1,-9.965655394E-3
1.697490604E1,-5.229006521E-3,-3.837840259E-1,-9.354790673E-3
1.697690737E1,-4.618141335E-3,-3.892818391E-1,-1.118738670E-2
1.697890871E1,-8.894198574E-3,-4.021099806E-1,-1.179825142E-2
1.698091114E1,-7.061602082E-3,-4.118838310E-1,-1.240911707E-2
1.698291247E1,-5.229006521E-3,-4.192141891E-1,-1.118738670E-2
1.698491380E1,-7.061602082E-3,-4.259337485E-1,-1.240911707E-2
1.698691514E1,-8.283332922E-3,-4.308206439E-1,-1.118738670E-2
1.698892137E1,-7.672467735E-3,-4.412053525E-1,-1.363084652E-2
1.699092297E1,-7.672467735E-3,-4.534226656E-1,-1.363084652E-2
1.699292430E1,-1.072679367E-2,-4.552552700E-1,-1.240911707E-2
1.699492564E1,-1.194852404E-2,-4.686942995E-1,-1.301998179E-2
1.699692774E1,-1.805717684E-2,-4.772464037E-1,-1.790690422E-2
1.699892907E1,-1.744631119E-2,-4.839659333E-1,-1.790690422E-2
1.700093040E1,-2.233323269E-2,-4.949615300E-1,-1.546344254E-2
1.700293177E1,-2.172236890E-2,-5.035136342E-1,-1.790690422E-2
1.700493310E1,-2.111150324E-2,-5.084005594E-1,-1.851776801E-2
1.700693444E1,-1.805717684E-2,-5.084005594E-1,-2.035036497E-2
1.700893580E1,-2.660928853E-2,-5.163418055E-1,-1.912863366E-2
1.701094027E1,-2.294410020E-2,-5.193961263E-1,-1.729603857E-2
1.701294160E1,-2.966361679E-2,-5.242829919E-1,-1.424171217E-2
1.701494297E1,-2.966361679E-2,-5.206178427E-1,-1.973949932E-2
1.701694407E1,-2.966361679E-2,-5.230612755E-1,-1.546344254E-2
1.701894540E1,-3.271793947E-2,-5.255047679E-1,-1.668517292E-2
1.702094676E1,-3.210707754E-2,-5.279482603E-1,-1.424171217E-2
1.702294810E1,-3.332880884E-2,-5.285590887E-1,-1.729603857E-2
1.702494943E1,-3.393967450E-2,-5.303916335E-1,-1.912863366E-2
