"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.853793258E1,8.696005821E0,-4.573064744E-1,2.394274771E-1
1.853993392E1,8.815719604E0,-3.998439014E-1,2.346389294E-1
1.854194248E1,9.028810501E0,-4.884320498E-1,3.854782581E-1
1.854394415E1,9.095849991E0,-5.147690773E-1,4.261809289E-1
1.854594548E1,9.134158134E0,-5.554717779E-1,4.525179267E-1
1.854794882E1,9.105426788E0,-5.889915824E-1,4.692778587E-1
1.854995018E1,9.026415825E0,-6.296942830E-1,5.123748183E-1
1.855195158E1,8.959376335E0,-6.344828010E-1,5.267404318E-1
1.855395292E1,8.954587936E0,-6.440598965E-1,5.195576549E-1
1.855595428E1,8.990502357E0,-6.584255695E-1,5.243461728E-1
1.855795561E1,9.021627426E0,-6.680026650E-1,5.315290093E-1
1.855995695E1,9.083878517E0,-6.991282701E-1,5.554717779E-1
1.856195831E1,9.141341209E0,-6.991282701E-1,6.033572555E-1
1.856395965E1,9.172467232E0,-7.158881426E-1,6.177229285E-1
1.856596098E1,9.227535248E0,-7.206767201E-1,6.392713785E-1
1.856796234E1,9.292180061E0,-7.158881426E-1,6.320885420E-1
1.856996368E1,9.313729286E0,-7.134938836E-1,6.584255695E-1
1.857196478E1,9.349642754E0,-7.015225291E-1,6.632141471E-1
1.857596328E1,9.407105446E0,-6.919454336E-1,6.632141471E-1
1.857796438E1,9.433443069E0,-6.943396926E-1,6.895511150E-1
1.857996574E1,9.428654671E0,-7.134938836E-1,7.087053657E-1
1.858196634E1,9.428654671E0,-7.230709791E-1,7.182824612E-1
1.858396744E1,9.457385063E0,-7.206767201E-1,7.470137477E-1
1.858596881E1,9.452596664E0,-7.206767201E-1,7.613793612E-1
1.858797014E1,9.459779739E0,-7.541965842E-1,7.925049663E-1
1.858997148E1,9.481328011E0,-7.374366522E-1,8.068706393E-1
1.859197284E1,9.466962814E0,-7.446194887E-1,8.188419938E-1
1.859397417E1,9.452596664E0,-7.494080067E-1,8.379961848E-1
1.859597551E1,9.440625191E0,-7.541965842E-1,8.451790214E-1
1.859797687E1,9.431048393E0,-7.589851022E-1,8.619389534E-1
1.859997821E1,9.387951851E0,-7.158881426E-1,8.739103079E-1
1.860397334E1,9.356825829E0,-7.039167881E-1,8.786988258E-1
1.860597467E1,9.335277557E0,-6.823683381E-1,8.810931444E-1
1.860997534E1,9.287391663E0,-6.919454336E-1,8.739103079E-1
1.861197640E1,9.253871918E0,-6.967339516E-1,8.810931444E-1
1.861397777E1,9.234718323E0,-7.015225291E-1,8.858816624E-1
1.861597910E1,9.191620827E0,-7.015225291E-1,8.978530765E-1
1.861798044E1,9.148524284E0,-7.206767201E-1,8.930644989E-1
1.861998180E1,9.143735886E0,-7.134938836E-1,9.026415944E-1
1.862198314E1,9.122186661E0,-7.374366522E-1,9.098244309E-1
1.862398447E1,9.074301720E0,-7.541965842E-1,9.337671995E-1
1.862598583E1,9.059935570E0,-7.470137477E-1,9.577099085E-1
1.862798717E1,9.024022102E0,-7.589851022E-1,9.385557175E-1
1.862998850E1,8.988107681E0,-7.709565163E-1,9.361614585E-1
1.863199010E1,8.945011139E0,-7.853221297E-1,9.433442950E-1
1.863399143E1,8.916279793E0,-7.685621977E-1,9.696813226E-1
1.863599203E1,8.918673515E0,-7.541965842E-1,9.720755816E-1
1.863799363E1,8.897125244E0,-7.637736797E-1,9.984126091E-1
1.863999497E1,8.892336845E0,-7.757450342E-1,1.024749637E0
1.864199630E1,8.880365372E0,-7.613793612E-1,1.053480864E0
1.864399790E1,8.901913643E0,-7.374366522E-1,1.108549237E0
1.864599923E1,8.911490440E0,-7.206767201E-1,1.134886265E0
1.864800056E1,8.904308319E0,-7.087053657E-1,1.154040456E0
1.865000193E1,8.904308319E0,-6.967339516E-1,1.182771802E0
1.865200326E1,8.925856590E0,-6.632141471E-1,1.204320192E0
1.865400460E1,8.935433388E0,-6.632141471E-1,1.242628574E0
1.865600596E1,8.949799538E0,-6.392713785E-1,1.292908430E0
1.865801246E1,8.966559410E0,-6.105400920E-1,1.302485466E0
1.866001380E1,8.980924606E0,-6.225114465E-1,1.316851139E0
1.866201500E1,9.004867554E0,-6.009629965E-1,1.340793848E0
1.866401633E1,9.024022102E0,-6.129343510E-1,1.340793848E0
1.866601766E1,9.050358772E0,-6.033572555E-1,1.362342358E0
1.866801903E1,9.091061592E0,-6.081457734E-1,1.379102230E0
1.867002013E1,9.093455315E0,-5.961744189E-1,1.407833576E0
1.867202166E1,9.126976013E0,-5.794144869E-1,1.431776285E0
1.867402299E1,9.165284157E0,-6.033572555E-1,1.453324795E0
1.867602433E1,9.174860954E0,-6.009629965E-1,1.462901950E0
1.867802566E1,9.234718323E0,-6.033572555E-1,1.489238977E0
1.868002773E1,9.261054993E0,-5.842030644E-1,1.515576005E0
1.868202886E1,9.318517685E0,-5.770202279E-1,1.527547359E0
1.868403022E1,9.368797302E0,-5.722316504E-1,1.568249941E0
1.868603156E1,9.373585701E0,-5.530774593E-1,1.575432777E0
1.868803266E1,9.399923325E0,-5.315290093E-1,1.640078187E0
1.869003402E1,9.443019867E0,-5.004034638E-1,1.702329397E0
1.869203536E1,9.445414543E0,-4.812492430E-1,1.731060743E0
1.869403669E1,9.464568138E0,-4.597007632E-1,1.812466025E0
1.869603806E1,9.507665634E0,-4.429408312E-1,1.836408734E0
1.869803939E1,9.524425507E0,-4.285751879E-1,1.853168726E0
1.870004072E1,9.531607628E0,-3.902668059E-1,1.869928598E0
1.870204209E1,9.543579102E0,-3.591412306E-1,1.877111435E0
1.870404342E1,9.562733650E0,-3.328042030E-1,1.901054144E0
1.870604475E1,9.557945251E0,-3.088614643E-1,1.889082789E0
1.870804605E1,9.565128326E0,-3.184385598E-1,1.905842781E0
1.871004739E1,9.560338974E0,-3.184385598E-1,1.903448462E0
1.871204872E1,9.567522049E0,-2.944957912E-1,1.884294271E0
1.871405009E1,9.567522049E0,-2.921015322E-1,1.862745762E0
1.871605142E1,9.565128326E0,-2.968900800E-1,1.829225898E0
1.872004895E1,9.534002304E0,-3.064671755E-1,1.747820616E0
1.872205045E1,9.517242432E0,-3.160442710E-1,1.697540879E0
1.872405178E1,9.488511086E0,-3.136500120E-1,1.656838179E0
1.872605315E1,9.471751213E0,-3.160442710E-1,1.628106833E0
1.872805448E1,9.459779739E0,-2.442160249E-1,1.541913033E0
1.873005605E1,9.466962814E0,-1.699935049E-1,1.465296149E0
1.873205775E1,9.591464996E0,-1.101366431E-1,1.362342358E0
1.873405908E1,9.701601982E0,-1.963305324E-1,1.513181686E0
1.873606042E1,9.670475960E0,-2.490045726E-1,1.561067224E0
1.873806178E1,9.562733650E0,-3.399870098E-1,1.637683988E0
1.874006238E1,9.399923325E0,-3.926610649E-1,1.635289669E0
1.874206391E1,9.337671280E0,-3.854782581E-1,1.616135478E0
1.874406525E1,9.253871918E0,-3.759011328E-1,1.515576005E0
1.874606658E1,9.201197624E0,-3.663240373E-1,1.436564922E0
1.874806815E1,9.191620827E0,-3.447755575E-1,1.424593568E0
1.875006948E1,9.194015503E0,-3.591412306E-1,1.407833576E0
1.875207081E1,9.191620827E0,-3.519583941E-1,1.405439258E0
1.875407218E1,9.196409225E0,-3.711125851E-1,1.465296149E0
1.875607351E1,9.186832428E0,-3.735068738E-1,1.496421814E0
1.875807484E1,9.177255630E0,-3.806896806E-1,1.510787368E0
1.876007621E1,9.189227104E0,-3.878725171E-1,1.558672905E0
1.876207754E1,9.201197624E0,-3.759011328E-1,1.589798450E0
1.876407888E1,9.205986977E0,-3.687183261E-1,1.608952641E0
1.876608024E1,9.227535248E0,-3.759011328E-1,1.635289669E0
1.876808164E1,9.234718323E0,-3.711125851E-1,1.671203852E0
1.877008298E1,9.241900444E0,-3.687183261E-1,1.719089270E0
1.877208434E1,9.249083519E0,-3.591412306E-1,1.776551962E0
1.877408567E1,9.265843391E0,-3.687183261E-1,1.836408734E0
1.877608701E1,9.256266594E0,-3.639297783E-1,1.836408734E0
1.877808837E1,9.273026466E0,-3.543526828E-1,1.884294271E0
1.878008971E1,9.280209541E0,-3.519583941E-1,1.924996972E0
1.878209104E1,9.284997940E0,-3.663240373E-1,1.948939681E0
1.878409241E1,9.299363136E0,-3.687183261E-1,1.984853864E0
1.878609374E1,9.311334610E0,-3.543526828E-1,2.013585091E0
1.878809507E1,9.332882881E0,-3.687183261E-1,2.066259146E0
1.879009614E1,9.359220505E0,-3.519583941E-1,2.104567528E0
1.879209734E1,9.364008904E0,-3.328042030E-1,2.102173328E0
1.879409867E1,9.375980377E0,-3.280156553E-1,2.123721838E0
1.879609974E1,9.395133972E0,-3.351984620E-1,2.145270348E0
1.879810107E1,9.402317047E0,-3.399870098E-1,2.150058746E0
1.880010240E1,9.454991341E0,-3.639297783E-1,2.147664547E0
1.880210377E1,9.483722687E0,-3.711125851E-1,2.164424419E0
1.880410510E1,9.522030830E0,-3.735068738E-1,2.157241583E0
1.880610643E1,9.553156853E0,-3.782954216E-1,2.157241583E0
1.880810780E1,9.557945251E0,-3.974496126E-1,2.164424419E0
1.881010947E1,9.574705124E0,-4.166038036E-1,2.157241583E0
1.881211080E1,9.615407944E0,-4.261809289E-1,2.150058746E0
1.881411213E1,9.651321411E0,-4.333637357E-1,2.130904675E0
1.881611346E1,9.651321411E0,-4.189980924E-1,2.121327400E0
1.881811457E1,9.682447433E0,-4.501236677E-1,2.085413456E0
1.882011590E1,9.672870636E0,-4.668835998E-1,2.090201855E0
1.882211723E1,9.684841156E0,-4.908263385E-1,2.073441982E0
1.882411860E1,9.703995705E0,-4.764606953E-1,2.066259146E0
1.882611993E1,9.699207306E0,-4.764606953E-1,2.039922237E0
1.882812200E1,9.694418907E0,-4.908263385E-1,2.025556564E0
1.883012336E1,9.701601982E0,-4.860377908E-1,2.018373728E0
1.883212470E1,9.708784103E0,-5.243461728E-1,2.008796453E0
1.883412603E1,9.730332375E0,-5.291347504E-1,1.980065227E0
1.883612739E1,9.715967178E0,-5.267404318E-1,1.977671027E0
1.883812873E1,9.715967178E0,-5.099805593E-1,1.963305354E0
1.884013006E1,9.689630508E0,-5.075862408E-1,1.948939681E0
1.884213143E1,9.682447433E0,-5.051919818E-1,1.941756845E0
1.884413276E1,9.665687561E0,-5.075862408E-1,1.934574008E0
1.884613409E1,9.624984741E0,-4.932205975E-1,1.948939681E0
1.884813546E1,9.617801666E0,-4.956148863E-1,1.956122518E0
1.885013709E1,9.591464996E0,-4.908263385E-1,1.941756845E0
1.885213822E1,9.596253395E0,-5.171633363E-1,1.934574008E0
1.885414359E1,9.593858719E0,-5.099805593E-1,1.944151163E0
1.885614522E1,9.565128326E0,-5.147690773E-1,1.963305354E0
1.885814656E1,9.550762177E0,-4.908263385E-1,1.965699673E0
1.886014792E1,9.534002304E0,-5.075862408E-1,2.001613855E0
1.886214926E1,9.495694160E0,-5.171633363E-1,1.999219418E0
1.886415059E1,9.476539612E0,-5.171633363E-1,2.013585091E0
1.886615195E1,9.433443069E0,-5.099805593E-1,1.996825218E0
1.886815329E1,9.407105446E0,-5.147690773E-1,2.006402254E0
1.887015429E1,9.387951851E0,-5.075862408E-1,2.006402254E0
1.887215565E1,9.375980377E0,-5.147690773E-1,1.994430900E0
1.887415699E1,9.335277557E0,-5.171633363E-1,2.023162127E0
1.887615832E1,9.325700760E0,-5.291347504E-1,2.013585091E0
1.887815992E1,9.294574738E0,-5.075862408E-1,2.015979290E0
1.888016125E1,9.294574738E0,-5.027977228E-1,2.032739401E0
1.888216282E1,9.249083519E0,-4.956148863E-1,2.068653345E0
1.888416415E1,9.246688843E0,-5.147690773E-1,2.094990492E0
1.888616548E1,9.225140572E0,-5.099805593E-1,2.094990492E0
1.888816608E1,9.234718323E0,-5.123748183E-1,2.114144564E0
1.889016742E1,9.227535248E0,-5.004034638E-1,2.123721838E0
1.889216875E1,9.225140572E0,-4.980091453E-1,2.111750364E0
1.889417012E1,9.203592300E0,-4.932205975E-1,2.114144564E0
1.889617145E1,9.191620827E0,-4.932205975E-1,2.126116037E0
1.889817278E1,9.196409225E0,-4.716721475E-1,2.109356165E0
1.890017415E1,9.194015503E0,-4.908263385E-1,2.118933201E0
1.890217548E1,9.196409225E0,-4.932205975E-1,2.135693073E0
1.890417681E1,9.213169098E0,-4.980091453E-1,2.123721838E0
1.890617818E1,9.225140572E0,-4.836435020E-1,2.104567528E0
1.890817951E1,9.227535248E0,-4.884320498E-1,2.102173328E0
1.891018085E1,9.227535248E0,-4.812492430E-1,2.118933201E0
1.891218221E1,9.239506721E0,-5.099805593E-1,2.114144564E0
1.891618088E1,9.256266594E0,-5.339232683E-1,2.126116037E0
1.891818224E1,9.227535248E0,-5.722316504E-1,2.142875910E0
1.892018358E1,9.222746849E0,-5.961744189E-1,2.130904675E0
1.892218491E1,9.213169098E0,-6.440598965E-1,2.162030220E0
1.892418628E1,9.222746849E0,-6.727912426E-1,2.164424419E0
1.892618761E1,9.229928970E0,-7.015225291E-1,2.159635782E0
1.892818894E1,9.225140572E0,-6.943396926E-1,2.121327400E0
1.893019031E1,9.217958450E0,-6.991282701E-1,2.111750364E0
1.893219164E1,9.196409225E0,-7.494080067E-1,2.075836182E0
1.893419287E1,9.177255630E0,-7.972934842E-1,2.049499273E0
1.893619424E1,9.160495758E0,-7.996878028E-1,2.051893473E0
1.893819557E1,9.129369736E0,-8.332076073E-1,2.006402254E0
1.894019691E1,9.100638390E0,-8.595446348E-1,1.989642382E0
1.894219804E1,9.098244667E0,-8.643332124E-1,1.980065227E0
1.894419937E1,9.071907043E0,-8.619389534E-1,1.975276709E0
1.894620071E1,9.059935570E0,-8.475732803E-1,1.975276709E0
1.894820207E1,9.021627426E0,-8.523618579E-1,1.992036581E0
1.895020340E1,8.985713005E0,-8.547561169E-1,2.020767927E0
1.895220474E1,8.961771011E0,-8.403904438E-1,2.032739401E0
1.895420607E1,8.952193260E0,-8.236305118E-1,2.061470509E0
1.895620740E1,8.956981659E0,-8.116591573E-1,2.063864946E0
1.895820874E1,8.954587936E0,-7.685621977E-1,2.049499273E0
1.896021080E1,8.959376335E0,-7.470137477E-1,2.018373728E0
1.896221507E1,8.961771011E0,-7.158881426E-1,1.982459545E0
1.896421640E1,8.964164734E0,-6.967339516E-1,1.970488191E0
1.896621773E1,8.961771011E0,-6.584255695E-1,1.951334000E0
1.896821890E1,8.947404861E0,-6.464542150E-1,1.941756845E0
1.897022027E1,8.930644989E0,-6.249057055E-1,1.905842781E0
1.897222160E1,8.945011139E0,-5.937801600E-1,1.874717116E0
1.897422293E1,8.942616463E0,-5.865973234E-1,1.853168726E0
1.897622430E1,8.937828064E0,-5.937801600E-1,1.838803053E0
1.897822563E1,8.925856590E0,-5.722316504E-1,1.819648862E0
1.898022696E1,8.930644989E0,-5.554717779E-1,1.800494671E0
1.898222833E1,8.942616463E0,-5.602602959E-1,1.788523316E0
1.898422966E1,8.961771011E0,-5.602602959E-1,1.759791970E0
1.898623100E1,8.961771011E0,-5.626545548E-1,1.752609134E0
1.898823236E1,8.968953133E0,-5.770202279E-1,1.764580488E0
1.899023370E1,8.992896080E0,-5.913859010E-1,1.762186289E0
1.899223503E1,9.024022102E0,-5.889915824E-1,1.759791970E0
1.899423649E1,9.035993576E0,-5.985686779E-1,1.771763325E0
1.899623853E1,9.055147171E0,-5.937801600E-1,1.757397652E0
1.899824203E1,9.086273193E0,-5.913859010E-1,1.757397652E0
1.900024339E1,9.107821465E0,-6.009629965E-1,1.743032098E0
1.900224456E1,9.122186661E0,-6.033572555E-1,1.750214934E0
1.900424589E1,9.148524284E0,-5.913859010E-1,1.735849261E0
1.900624726E1,9.177255630E0,-6.153286099E-1,1.733454943E0
1.900824859E1,9.194015503E0,-6.320885420E-1,1.757397652E0
1.901024992E1,9.227535248E0,-6.512427330E-1,1.762186289E0
1.901225129E1,9.258660316E0,-6.632141471E-1,1.750214934E0
1.901425262E1,9.292180061E0,-6.727912426E-1,1.757397652E0
1.901625396E1,9.296969414E0,-6.775797606E-1,1.743032098E0
1.901825532E1,9.330489159E0,-6.751855016E-1,1.745426297E0
1.902025616E1,9.366402626E0,-6.871568561E-1,1.757397652E0
1.902425592E1,9.385557175E0,-7.110996246E-1,1.798100352E0
1.902625725E1,9.380768776E0,-6.943396926E-1,1.790917516E0
1.902825875E1,9.409500122E0,-7.015225291E-1,1.817254543E0
1.903026009E1,9.414288521E0,-6.967339516E-1,1.829225898E0
1.903226142E1,9.421471596E0,-7.182824612E-1,1.850774407E0
1.903426275E1,9.443019867E0,-7.158881426E-1,1.802888989E0
1.903626409E1,9.466962814E0,-7.110996246E-1,1.807677507E0
1.903826542E1,9.490905762E0,-6.895511150E-1,1.826831698E0
1.904026678E1,9.514847755E0,-6.751855016E-1,1.812466025E0
1.904226812E1,9.534002304E0,-6.560313106E-1,1.800494671E0
1.904426945E1,9.550762177E0,-6.656084061E-1,1.778946161E0
1.904627082E1,9.572310448E0,-6.703969240E-1,1.788523316E0
1.904827215E1,9.584281921E0,-6.584255695E-1,1.738243461E0
1.905027348E1,9.572310448E0,-6.440598965E-1,1.711906433E0
1.905227485E1,9.569916725E0,-6.416656375E-1,1.714300752E0
1.905427618E1,9.591464996E0,-6.273000240E-1,1.668809533E0
1.905627682E1,9.596253395E0,-6.057515144E-1,1.606558442E0
1.906027808E1,9.636956215E0,-5.794144869E-1,1.563461423E0
1.906227958E1,9.627379417E0,-5.674431324E-1,1.520364523E0
1.906428095E1,9.627379417E0,-5.506832004E-1,1.479661822E0
1.906628228E1,9.641744614E0,-5.482889414E-1,1.446141958E0
1.906828391E1,9.624984741E0,-5.458946824E-1,1.443747759E0
1.907028528E1,9.651321411E0,-5.291347504E-1,1.410227895E0
1.907228661E1,9.634561539E0,-5.387118459E-1,1.391073704E0
1.907428795E1,9.605830193E0,-5.530774593E-1,1.367130876E0
1.907628931E1,9.584281921E0,-5.435003638E-1,1.345582485E0
1.907829064E1,9.548367500E0,-5.435003638E-1,1.355159521E0
1.908029174E1,9.531607628E0,-5.435003638E-1,1.338399649E0
1.908229311E1,9.517242432E0,-5.267404318E-1,1.307274103E0
1.908429444E1,9.502876282E0,-5.195576549E-1,1.261782765E0
1.908629578E1,9.486116409E0,-5.147690773E-1,1.259388566E0
1.908829714E1,9.490905762E0,-5.171633363E-1,1.259388566E0
1.909029848E1,9.454991341E0,-5.171633363E-1,1.283331275E0
1.909229981E1,9.447808266E0,-5.123748183E-1,1.297696948E0
1.909430117E1,9.385557175E0,-5.411061049E-1,1.352765322E0
1.909630251E1,9.378374100E0,-5.267404318E-1,1.374313712E0
1.909830384E1,9.371191978E0,-4.980091453E-1,1.350371003E0
1.910030517E1,9.428654671E0,-4.285751879E-1,1.173194647E0
1.910230651E1,9.356825829E0,-3.423812985E-1,1.039115310E0
1.910430784E1,9.320911407E0,-3.112557232E-1,1.036720991E0
1.910630917E1,9.215563774E0,-3.399870098E-1,1.132491946E0
1.910831051E1,9.172467232E0,-3.495641351E-1,1.185166001E0
1.911031187E1,9.134158134E0,-4.142095447E-1,1.285725594E0
1.911231320E1,9.124581337E0,-4.668835998E-1,1.355159521E0
1.911431454E1,9.091061592E0,-5.219519138E-1,1.438959122E0
1.911631590E1,9.062330246E0,-5.458946824E-1,1.491633177E0
1.911831660E1,9.033598900E0,-6.009629965E-1,1.479661822E0
1.912031794E1,9.002472878E0,-6.081457734E-1,1.450930476E0
1.912231930E1,8.988107681E0,-5.674431324E-1,1.369525194E0
1.912432064E1,8.968953133E0,-5.363175869E-1,1.324033976E0
1.912632197E1,8.968953133E0,-4.764606953E-1,1.233051538E0
1.912832303E1,8.930644989E0,-4.453351200E-1,1.194743156E0
1.913032437E1,8.913885117E0,-4.429408312E-1,1.175588965E0
1.913232610E1,8.918673515E0,-4.166038036E-1,1.110943556E0
1.913432747E1,8.921068192E0,-4.022381604E-1,1.036720991E0
1.913632880E1,8.909096718E0,-3.926610649E-1,1.005595446E0
1.913833013E1,8.873182297E0,-4.189980924E-1,9.936240315E-1
1.914033150E1,8.856422424E0,-4.118152559E-1,9.744698405E-1
1.914233283E1,8.844450951E0,-4.189980924E-1,9.577099085E-1
1.914433416E1,8.813325882E0,-3.974496126E-1,9.002473354E-1
1.914633553E1,8.801354408E0,-3.806896806E-1,8.834874034E-1
1.914833686E1,8.786988258E0,-3.735068738E-1,8.427847624E-1
1.915033820E1,8.760651588E0,-3.711125851E-1,8.068706393E-1
1.915233956E1,8.736708641E0,-3.687183261E-1,7.877163887E-1
1.915434090E1,8.705583572E0,-3.423812985E-1,7.302538157E-1
1.915634223E1,8.705583572E0,-3.328042030E-1,7.134938836E-1
1.915834359E1,8.693612099E0,-3.256213665E-1,6.943396926E-1
1.916034493E1,8.696005821E0,-2.921015322E-1,6.680026650E-1
1.916234626E1,8.698400497E0,-2.633702159E-1,6.632141471E-1
1.916434763E1,8.719948769E0,-2.609759569E-1,6.703969240E-1
1.916634896E1,8.712765694E0,-2.561874092E-1,6.680026650E-1
1.916835029E1,8.739103317E0,-2.585816681E-1,6.584255695E-1
1.917035163E1,8.741497040E0,-2.801301479E-1,6.249057055E-1
1.917235296E1,8.753468513E0,-2.897072434E-1,6.057515144E-1
1.917435429E1,8.751074791E0,-2.825244367E-1,5.698373914E-1
1.917635562E1,8.736708641E0,-2.873129845E-1,5.722316504E-1
1.917835716E1,8.755863190E0,-2.968900800E-1,5.698373914E-1
1.918035852E1,8.760651588E0,-3.160442710E-1,5.530774593E-1
1.918235986E1,8.803748131E0,-3.519583941E-1,5.458946824E-1
1.918436119E1,8.906702042E0,-3.926610649E-1,6.057515144E-1
1.918636256E1,8.942616463E0,-4.070267081E-1,6.464542150E-1
1.918836389E1,8.923461914E0,-4.309694767E-1,6.967339516E-1
1.919036522E1,8.947404861E0,-5.219519138E-1,7.278595567E-1
1.919236619E1,8.933039665E0,-5.363175869E-1,6.775797606E-1
1.919436752E1,8.717555046E0,-5.578660369E-1,5.937801600E-1
1.919636885E1,8.636149406E0,-5.602602959E-1,5.746259689E-1
1.919836995E1,8.605023384E0,-5.889915824E-1,4.716721475E-1
1.920037145E1,8.633754730E0,-5.937801600E-1,4.381522834E-1
1.920237279E1,8.669669151E0,-6.057515144E-1,4.213923812E-1
1.920437415E1,8.717555046E0,-5.889915824E-1,4.237866402E-1
1.920637549E1,8.798959732E0,-6.632141471E-1,4.573064744E-1
1.920837682E1,8.825297356E0,-7.158881426E-1,4.980091453E-1
1.921037818E1,8.760651588E0,-6.943396926E-1,5.004034638E-1
1.921237952E1,8.655303001E0,-6.608198285E-1,5.004034638E-1
1.921438085E1,8.609811783E0,-6.440598965E-1,4.812492430E-1
1.921638222E1,8.561926842E0,-5.937801600E-1,4.501236677E-1
1.921838355E1,8.554743767E0,-5.650488734E-1,4.237866402E-1
1.922038488E1,8.545166969E0,-5.291347504E-1,3.423812985E-1
1.922238625E1,8.514040947E0,-4.860377908E-1,2.537931204E-1
1.922438825E1,8.523618698E0,-4.860377908E-1,2.154847383E-1
1.922638958E1,8.533195496E0,-4.884320498E-1,2.106961906E-1
1.922839095E1,8.497281075E0,-4.668835998E-1,1.819648892E-1
1.923039228E1,8.466156006E0,-4.692778587E-1,1.484450400E-1
1.923239361E1,8.432636261E0,-4.573064744E-1,1.077423692E-1
1.923439498E1,8.399115562E0,-4.644893110E-1,2.394274808E-2
1.923639631E1,8.387145042E0,-4.668835998E-1,1.436564885E-2
1.923839735E1,8.372778893E0,-4.453351200E-1,-2.394274808E-2
1.924040168E1,8.320104599E0,-4.860377908E-1,-6.225114316E-2
1.924240301E1,8.303344727E0,-4.884320498E-1,-8.140534163E-2
1.924440434E1,8.284191132E0,-5.195576549E-1,-1.292908341E-1
1.924640568E1,8.260248184E0,-5.291347504E-1,-1.388679445E-1
1.924840701E1,8.197997093E0,-5.578660369E-1,-1.699935049E-1
1.925040838E1,8.130957603E0,-5.698373914E-1,-2.106961906E-1
1.925240971E1,8.118986130E0,-5.722316504E-1,-2.154847383E-1
1.925441104E1,8.039975166E0,-5.818088055E-1,-2.418217510E-1
1.925641228E1,7.975329399E0,-5.842030644E-1,-2.777358890E-1
1.925841388E1,7.944203854E0,-5.913859010E-1,-2.921015322E-1
1.926041504E1,7.881952763E0,-5.937801600E-1,-3.088614643E-1
1.926241641E1,7.783787251E0,-5.842030644E-1,-3.351984620E-1
1.926441774E1,7.750267506E0,-5.698373914E-1,-3.495641351E-1
1.926641907E1,7.668862343E0,-5.674431324E-1,-3.974496126E-1
1.926842044E1,7.647313595E0,-5.698373914E-1,-4.213923812E-1
1.927042177E1,7.597033978E0,-5.674431324E-1,-4.956148863E-1
1.927242307E1,7.546754360E0,-5.674431324E-1,-5.435003638E-1
1.927442444E1,7.501263142E0,-5.363175869E-1,-5.842030644E-1
1.927642577E1,7.496474266E0,-5.411061049E-1,-5.842030644E-1
1.927842710E1,7.453377247E0,-5.602602959E-1,-6.057515144E-1
1.928042847E1,7.446194649E0,-5.458946824E-1,-6.153286099E-1
1.928243010E1,7.427040577E0,-5.051919818E-1,-6.416656375E-1
1.928443077E1,7.417463303E0,-4.836435020E-1,-6.464542150E-1
1.928643214E1,7.422251701E0,-4.597007632E-1,-6.464542150E-1
1.928843347E1,7.403097630E0,-4.189980924E-1,-6.344828010E-1
1.929043553E1,7.398309231E0,-3.998439014E-1,-6.320885420E-1
1.929243690E1,7.393520832E0,-3.782954216E-1,-6.560313106E-1
1.929443800E1,7.355212212E0,-3.471698463E-1,-6.799740195E-1
1.929643933E1,7.352818012E0,-3.208328187E-1,-7.039167881E-1
1.929844043E1,7.328875065E0,-2.418217510E-1,-7.398309112E-1
1.930244010E1,7.364789486E0,-1.221080124E-1,-9.170072675E-1
1.930444146E1,7.448588848E0,9.577099234E-3,-7.470137477E-1
1.930644280E1,7.292961121E0,1.747820675E-1,-7.494080067E-1
1.930844396E1,7.206767082E0,1.675992310E-1,-7.709565163E-1
1.931044530E1,7.173247337E0,1.221080124E-1,-7.781392932E-1
1.931244663E1,7.178035736E0,1.173194647E-1,-8.044763207E-1
1.931444796E1,7.130150318E0,1.532335877E-1,-8.834874034E-1
1.931644943E1,7.043956280E0,1.747820675E-1,-1.046298146E0
1.931845076E1,7.034379482E0,1.771763414E-1,-1.154040456E0
1.932045213E1,6.945791245E0,1.963305324E-1,-1.352765322E0
1.932245346E1,6.847625732E0,1.508393139E-1,-1.620923996E0
1.932445479E1,6.826077461E0,1.268965602E-1,-1.762186289E0
1.932645616E1,6.850020409E0,4.549122229E-2,-2.011190891E0
1.932845749E1,6.943397045E0,-5.985686928E-2,-2.207521439E0
1.933045883E1,7.005648136E0,-1.149251908E-1,-2.284138203E0
1.933246023E1,7.094236374E0,-1.292908341E-1,-2.439765930E0
1.933446156E1,7.101418972E0,-1.364736706E-1,-2.518777132E0
1.933646289E1,7.101418972E0,-1.149251908E-1,-2.537931204E0
1.933846426E1,7.046350956E0,-8.619388938E-2,-2.607365370E0
1.934046559E1,7.024802208E0,-7.422251999E-2,-2.619336605E0
1.934246662E1,6.984099388E0,-4.070267081E-2,-2.638490915E0
1.934446799E1,6.948185444E0,-1.675992459E-2,-2.648067951E0
1.934646932E1,6.917059898E0,-9.577099234E-3,-2.679193497E0
1.934847066E1,6.907482624E0,-9.577099234E-3,-2.672010660E0
1.935047129E1,6.902694225E0,-9.577099234E-3,-2.676799297E0
1.935247262E1,6.917059898E0,7.182824425E-3,-2.695953369E0
1.935447419E1,6.967339516E0,-7.182824425E-3,-2.683982134E0
1.935647555E1,7.015225410E0,-2.394274808E-3,-2.674404860E0
1.935847715E1,7.031985283E0,-9.577099234E-3,-2.650462151E0
1.936047849E1,7.046350956E0,3.591412306E-2,-2.631308079E0
