"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
5.002104710E-1,8.844450951E0,-1.010383964E0,4.381522834E-1
5.022118370E-1,8.877970695E0,-1.003201127E0,3.878725171E-1
5.042131700E-1,8.918673515E0,-1.003201127E0,2.490045726E-1
5.062145030E-1,8.942616463E0,-9.864411950E-1,1.388679445E-1
5.082158690E-1,8.966559410E0,-9.720755816E-1,7.182824612E-2
5.102172020E-1,8.990502357E0,-9.457385540E-1,-7.182824425E-3
5.122185350E-1,9.028810501E0,-9.074301720E-1,-6.464541703E-2
5.142199010E-1,9.067118645E0,-8.810931444E-1,-9.098244458E-2
5.162212340E-1,9.076695442E0,-7.996878028E-1,-1.077423692E-1
5.182266670E-1,9.076695442E0,-7.589851022E-1,-9.098244458E-2
5.202280330E-1,9.069513321E0,-7.230709791E-1,-6.943397224E-2
5.222293660E-1,9.014444351E0,-7.087053657E-1,-9.577099234E-3
5.242306990E-1,9.004867554E0,-6.895511150E-1,6.703969836E-2
5.262320650E-1,9.000079155E0,-6.656084061E-1,1.149251908E-1
5.282333980E-1,8.978530884E0,-6.249057055E-1,1.915419847E-1
5.302347310E-1,8.954587936E0,-5.937801600E-1,2.490045726E-1
5.322360970E-1,8.858817101E0,-5.818088055E-1,3.495641351E-1
5.342374300E-1,8.782199860E0,-6.057515144E-1,4.166038036E-1
5.362387630E-1,8.705583572E0,-5.865973234E-1,4.046324492E-1
5.382401290E-1,8.523618698E0,-5.482889414E-1,4.070267081E-1
5.402414620E-1,8.363202095E0,-4.932205975E-1,5.315290093E-1
5.422427950E-1,8.279402733E0,-5.075862408E-1,6.249057055E-1
5.442438280E-1,8.202785492E0,-5.123748183E-1,7.278595567E-1
5.462451610E-1,8.164477348E0,-5.075862408E-1,7.661679387E-1
5.482464940E-1,8.126168251E0,-4.884320498E-1,7.565908432E-1
5.502478600E-1,8.107014656E0,-4.597007632E-1,8.140534163E-1
5.522491930E-1,8.104619980E0,-4.261809289E-1,8.475732803E-1
5.542505260E-1,8.107014656E0,-4.070267081E-1,9.457385540E-1
5.562515920E-1,8.102226257E0,-4.022381604E-1,1.005595446E0
