-13248,-764,7902,-261,-361,-137
-13334,-790,7972,-278,-426,-142
-13252,-924,7868,-302,-563,-152
-12742,234,8542,-246,2,-270
-12760,178,8560,-325,-94,-244
-12782,260,8466,-185,38,-282
-12666,304,8566,-74,117,-331
-12704,344,8584,-61,83,-342
-12672,290,8570,-89,67,-322
-12724,280,8590,-122,91,-305
-12736,326,8562,-154,68,-284
-12770,286,8512,-196,-35,-274
-12784,196,8648,-97,24,-269
-12778,264,8478,-19,220,-265
-12800,170,8454,102,416,-283
-12818,316,8416,199,558,-319
-12904,302,8692,280,581,-368
-12784,306,8494,302,505,-412
-12748,226,8534,295,395,-445
-12658,252,8432,231,271,-441
-12636,170,8428,60,150,-400
-12648,186,8538,-177,64,-333
-12594,244,8562,-330,-50,-268
-12700,266,8596,-379,-47,-251
-12876,308,8598,-303,1,-246
-12916,332,8520,-281,-55,-231
-12904,260,8438,-311,-157,-206
-12944,276,8364,-239,-132,-199
-12934,282,8454,22,84,-264
-13016,342,8226,717,451,-469
-12810,210,8410,701,388,-483
-12722,262,8596,426,303,-416
-12664,136,8640,82,241,-301
-12674,138,8618,-167,193,-224
-12672,186,8714,-289,199,-193
-12740,154,8580,-373,159,-153
-12736,178,8600,-485,70,-112
-12814,140,8430,-612,-94,-42
-12784,242,8476,-620,-186,-32
-12882,308,8484,-463,-152,-67
-12958,288,8422,-148,-121,-185
-12986,322,8318,164,-136,-323
-12950,304,8336,390,-153,-436
-12880,272,8316,446,-148,-502
-12848,290,8376,362,46,-501
-12732,250,8448,-316,455,-273
-12818,172,8590,-467,402,-222
-12772,182,8704,-479,362,-198
-12864,164,8606,-354,269,-226
-12832,170,8602,-204,124,-264
-12802,160,8462,-73,16,-310
-12650,136,8544,74,-27,-344
-12730,210,8480,151,-14,-361
-12670,184,8324,99,107,-342
-12752,216,8480,-44,278,-276
-12796,138,8320,-195,422,-215
-12854,226,8402,-251,431,-209
-12912,288,8308,-214,273,-253
-12812,254,8558,-122,123,-314
-12826,244,8478,-15,44,-337
-12822,198,8400,73,39,-349
-12836,316,8432,79,91,-338
-12856,298,8508,73,88,-308
-12856,222,8448,108,74,-321
-12810,112,8372,103,83,-320
-12886,226,8458,38,146,-301
-12830,270,8422,-77,235,-264
-12824,194,8562,-175,213,-248
-12728,174,8506,-257,116,-226
-12728,212,8466,-224,59,-231
-12744,232,8524,-138,49,-255
-12812,178,8640,-29,58,-254
-12806,178,8590,39,60,-259
-12766,138,8566,52,70,-241
-12792,100,8532,53,42,-221
-12826,132,8460,19,40,-199
-12840,94,8388,-25,81,-178
-12770,130,8436,-61,166,-168
-12864,274,8492,-52,305,-168
-12784,208,8686,-18,404,-179
-12896,198,8522,3,354,-177
-12832,226,8620,-48,239,-172
-12844,172,8432,-92,177,-129
-12808,250,8464,-123,122,-122
-12810,230,8366,-127,65,-108
-12806,258,8352,-67,14,-122
-12858,246,8262,-10,-19,-149
-12844,292,8294,49,12,-183
-12846,274,8188,68,49,-195
-12966,310,8344,26,90,-204
-12780,266,8264,-20,109,-205
-12848,242,8286,-64,102,-238
-12848,246,8322,-86,121,-255
-12782,298,8376,-76,150,-284
-12650,216,8470,-84,128,-310
-12830,236,8458,-115,57,-284
-12834,308,8498,-144,-3,-254
-12778,222,8484,-132,15,-206
-12944,304,8420,-71,51,-208
-12806,308,8496,14,57,-225
-12918,192,8530,64,107,-238
-12794,192,8466,40,67,-263
-12910,198,8520,-60,-62,-237
-12744,234,8508,-179,-156,-235
-12740,190,8488,-208,-112,-238
-12792,280,8460,-186,15,-248
-12890,268,8402,-167,55,-243
-12858,174,8446,-189,6,-251
-12782,202,8630,-195,-91,-239
-12786,240,8436,-163,-41,-252
-12828,204,8476,-54,-3,-270
-12878,234,8408,7,-66,-287
-12756,258,8470,64,-15,-286
-12852,256,8462,161,103,-312
-12826,266,8464,228,277,-349
-12860,230,8364,154,237,-379
-12822,192,8460,-85,49,-321
-14026,836,6438,590,332,-526
-13982,688,6398,348,3,-450
-14064,826,6338,164,-157,-391
