-14870,-1684,4488,62,-283,-301
-14944,-1696,4450,-331,-164,-165
-14822,-1574,4558,-275,-176,-189
-14948,-1674,4464,-146,-192,-257
-14880,-1650,4614,39,-242,-344
-14942,-1696,4568,128,-258,-383
-14922,-1588,4440,110,-287,-394
-15006,-1608,4350,63,-414,-395
-14930,-1702,4460,10,-529,-381
-14866,-1678,4578,-74,-547,-329
-14760,-1532,4650,-142,-533,-300
-14732,-1544,4806,-120,-537,-300
-14814,-1628,4686,-73,-442,-307
-14810,-1646,4702,-12,-356,-320
-14802,-1658,4806,-8,-323,-313
-14764,-1708,4498,-33,-379,-325
-14916,-1710,4490,-10,-408,-339
-14862,-1720,4670,-26,-394,-345
-14904,-1704,4534,-18,-414,-343
-14850,-1738,4528,-76,-409,-334
-14782,-1728,4726,-128,-410,-321
-14850,-1678,4662,-184,-512,-327
-14852,-1634,4774,-190,-548,-355
-14930,-1728,4686,-124,-514,-402
-14898,-1686,4676,-47,-358,-439
-14870,-1546,4824,52,-226,-464
-14856,-1650,4722,94,-251,-496
-14792,-1738,4808,76,-293,-497
-14758,-1776,4842,83,-378,-509
-14728,-1746,4850,43,-449,-502
-14762,-1734,4632,17,-482,-483
-14878,-1720,4736,-2,-466,-444
-14836,-1628,4650,-23,-198,-400
-14802,-1748,4788,-33,-64,-390
-14838,-1684,4720,-39,28,-370
-14826,-1646,4870,-30,84,-378
-14756,-1750,4788,-25,87,-398
-14854,-1604,4574,-32,86,-421
-14734,-1662,4838,1,123,-427
-14754,-1690,4778,52,154,-432
-14750,-1636,4772,90,106,-469
-14740,-1614,4768,115,-36,-492
-14746,-1710,4762,102,-158,-501
-14726,-1634,4790,182,-95,-509
-14800,-1646,4784,285,-14,-510
-14728,-1740,4816,330,-8,-516
-14732,-1760,4724,296,-4,-486
-14786,-1734,4676,270,-24,-486
-14828,-1826,4626,218,79,-421
-14824,-1746,4632,165,135,-379
-14950,-1898,4680,84,236,-294
-14852,-1950,4604,24,351,-238
-14726,-1882,4690,-1,435,-205
-14806,-1810,4744,-36,481,-195
-14774,-1790,4696,-6,501,-218
-14784,-1760,4498,58,494,-250
-14838,-1726,4586,88,492,-267
-14874,-1554,4630,106,494,-253
-14960,-1588,4558,84,500,-216
-14826,-1734,4738,51,558,-134
-14802,-1786,4636,-7,743,-88
-14890,-1822,4604,-67,935,-33
-14842,-1920,4654,-94,1111,-4
-14860,-1864,4594,-70,1177,4
-14938,-1616,4456,-69,1118,18
-14966,-1570,4458,-167,1182,122
-14958,-1566,4438,-231,1237,195
-15020,-1604,4172,-197,1279,241
-15066,-1622,4462,-226,1337,285
-14902,-1630,4554,-253,1377,323
-14940,-1664,4608,-267,1456,328
-14762,-1782,4626,-270,1573,346
-14860,-1692,4586,-164,1503,345
-14860,-1548,4318,-102,1337,366
-14952,-1428,4234,-151,1267,479
-15066,-1324,4310,-244,1225,591
-14988,-1344,4342,-266,1253,697
-15066,-1072,4246,-289,1350,771
-15018,-1292,4136,-535,1631,962
-15124,-1500,4436,-761,1999,1105
-14994,-1504,4460,-617,2670,1102
-14908,-1528,4308,-525,2874,1110
-15020,-1614,3906,-621,3046,1161
-15118,-1658,3544,-958,3329,1315
-15374,-1462,3582,-1355,3539,1468
-15282,-1582,3688,-1659,3596,1588
-15352,-1302,4082,-1672,3677,1565
-15278,-1182,3950,-1419,3869,1483
-15260,-1152,4114,-994,4193,1359
-15280,-1254,4020,-587,4698,1224
-15170,-1646,3804,-280,5226,1127
-15202,-1674,3830,42,5549,956
-15276,-1564,3624,218,5466,832
-15308,-1434,3282,156,5100,781
-15494,-1364,3280,113,4485,730
-15428,-1002,3486,425,3121,564
-15294,-1270,3818,814,2736,434
-15344,-1252,3678,1339,2710,274
-15376,-1168,3290,1716,2774,182
-15582,-1230,3322,1758,2853,202
-15378,-1720,3302,1785,2727,171
-15336,-1400,3560,2107,2276,9
-15336,-1236,3624,2488,1548,-179
-15268,-1104,3458,2799,838,-302
-15546,-1148,3154,2875,499,-308
-15650,-846,2996,2834,190,-248
-15584,-1020,2874,2692,-66,-163
-15506,-1236,2660,2546,-10,-31
-15522,-770,2424,2165,502,202
-15818,-842,2214,1417,1328,536
-15934,-780,2490,913,2061,749
-15734,-782,3224,2185,2567,486
-15546,-1058,3432,2948,2797,336
-15700,-718,3452,3334,2908,299
-15682,-720,3006,3218,2746,436
-15918,-668,2946,2653,2567,697
-15860,-772,2750,2186,2264,900
-15932,-504,2752,2099,1908,975
-15874,-288,2968,2316,1693,909
-15934,-106,2820,2931,1624,759
-15784,-174,2942,3618,1786,612
-15772,178,3146,4154,2297,531
-15478,26,2632,4384,2909,537
-15722,42,2592,4618,3281,505
-15530,142,2488,4912,3332,411
-15592,238,2504,4763,3403,440
